,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0049,3.7916e-06,1.1945344607035318,158.0,3066.0,2880.0,214.0,0.51028806,0.0520079,0.4247312,0.09266861748447025
1,1,0.001,2.3706e-06,1.2090192574721115,168.0,3003.0,2943.0,204.0,0.50189936,0.054001927,0.4516129,0.09646856070907645
2,2,0.0017,1.0595e-06,1.1544843728725727,163.0,3256.0,2690.0,209.0,0.54115224,0.057132844,0.43817204,0.10108527098666316
3,3,0.0013,5.171e-07,1.2008377313613892,184.0,2992.0,2954.0,188.0,0.50269073,0.058636073,0.49462366,0.10484330529603138
4,4,0.008,4.0261e-06,1.2055335595057561,170.0,2969.0,2977.0,202.0,0.49683443,0.0540197,0.45698926,0.09661835023307223
5,5,0.0004,7.2187e-06,1.1815560016876612,142.0,3120.0,2826.0,230.0,0.51630265,0.047843665,0.38172042,0.08502993906039492
6,6,0.0001,2.27379e-05,1.2187275886535645,160.0,2980.0,2966.0,212.0,0.4969927,0.051183622,0.43010753,0.0914808497205261
7,7,0.0044,1.17507e-05,1.1802791632138765,202.0,3007.0,2939.0,170.0,0.5079139,0.06431073,0.5430108,0.11500142455259332
8,8,0.0003,5.2103e-06,1.1890574632546842,205.0,3047.0,2899.0,167.0,0.51471984,0.06604382,0.5510753,0.11795167401680971
9,9,0.0012,6.344e-07,1.234325769620064,171.0,2899.0,3047.0,201.0,0.48591328,0.053138595,0.45967743,0.09526462682880762
