,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0004,8.0615e-06,6.3898701545519705,134.0,856.0,896.0,142.0,0.48816568,0.13009709,0.48550725,0.2052067378722202
1,1,0.0099,5.6583e-06,5.873484269166604,147.0,731.0,1021.0,129.0,0.43293884,0.12585616,0.5326087,0.20360110026000236
2,2,0.0007,1.1765e-06,6.9189306161342525,102.0,1026.0,726.0,174.0,0.556213,0.123188406,0.36956522,0.18478261066786467
3,3,0.0035,3.414e-07,5.776456294915615,157.0,827.0,925.0,119.0,0.4852071,0.14510167,0.56884056,0.23122239148676615
4,4,0.0081,4.407e-07,6.75310667967185,105.0,953.0,799.0,171.0,0.52169627,0.11615044,0.38043478,0.1779660899971703
5,5,0.0001,1.03461e-05,5.947564968696008,180.0,678.0,1074.0,96.0,0.42307693,0.14354067,0.65217394,0.23529411434233546
6,6,0.0003,4.007e-07,5.732141898228572,146.0,790.0,962.0,130.0,0.46153846,0.13176896,0.5289855,0.2109826739505774
7,7,0.001,3.858e-07,6.122388460697272,152.0,884.0,868.0,124.0,0.5108481,0.14901961,0.5507246,0.23456791280230602
8,8,0.0005,6.362e-07,6.443985743400378,115.0,1009.0,743.0,161.0,0.55424064,0.13403264,0.41666666,0.2028218673887493
9,9,0.001,1.31745e-05,5.941640059153238,127.0,866.0,886.0,149.0,0.48964497,0.12537019,0.46014494,0.19705198266084134
