,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
accuracy,0.004273504273504274,0.004273504273504274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hamming_score,0.2548244490552183,0.2548244490552183,0.2419939153913513,0.22759103780974066,0.217037370204791,0.2058940619460981,0.20276624247212482,0.2013977391805446,0.19829880226750515,0.19829880226750515,0.19678880592342132,0.19678880592342132,0.19678880592342132,0.19446311641824462,0.19446311641824462,0.19446311641824462,0.19446311641824462,0.19239413838772815,0.19239413838772815,0.19239413838772815,0.19239413838772815,0.19239413838772815,0.19239413838772815,0.19239413838772815,0.19239413838772815,0.19239413838772815,0.19239413838772815,0.18789720488438436,0.18789720488438436
hamming_loss,0.2582182774490467,0.2582182774490467,0.20549450549450549,0.1671415004748338,0.14940828402366865,0.1233306623931624,0.10792022792022792,0.10098132320354543,0.09048680787811222,0.09048680787811222,0.07672882672882674,0.07672882672882674,0.07672882672882674,0.061950439648281376,0.061950439648281376,0.061950439648281376,0.061950439648281376,0.04756596060943887,0.04756596060943887,0.04756596060943887,0.04756596060943887,0.04756596060943887,0.04756596060943887,0.04756596060943887,0.04756596060943887,0.04756596060943887,0.04756596060943887,0.03176335091228708,0.03176335091228708
f1_score,0.3495321626547324,0.3495321626547324,0.2818546494789193,0.2062394435585191,0.1900635571062412,0.15680270955837017,0.13103572446005923,0.1212671600546383,0.10651157361878309,0.10651157361878309,0.10752241939520239,0.10752241939520239,0.10752241939520239,0.0867054777250642,0.0867054777250642,0.0867054777250642,0.0867054777250642,0.06748749897217668,0.06748749897217668,0.06748749897217668,0.06748749897217668,0.06748749897217668,0.06748749897217668,0.06748749897217668,0.06748749897217668,0.06748749897217668,0.06748749897217668,0.04381892475137563,0.04381892475137563
recall,0.5518584256300412,0.5518584256300412,0.4590758653062083,0.3317092832519443,0.29647918742956725,0.251117027477846,0.21209605392395242,0.19638523511477077,0.17270590407316536,0.17270590407316536,0.16299039249755645,0.16299039249755645,0.16299039249755645,0.13001295192509607,0.13001295192509607,0.13001295192509607,0.13001295192509607,0.09981146684845395,0.09981146684845395,0.09981146684845395,0.09981146684845395,0.09981146684845395,0.09981146684845395,0.09981146684845395,0.09981146684845395,0.09981146684845395,0.09981146684845395,0.06504270186616777,0.06504270186616777
precision,0.30289873361735264,0.30289873361735264,0.25079035718886594,0.20074264035671688,0.19445753522933223,0.1673778192855862,0.1397040954315936,0.1293042196590051,0.11360996948735956,0.11360996948735956,0.11335188710775543,0.11335188710775543,0.11335188710775543,0.09674534052656748,0.09674534052656748,0.09674534052656748,0.09674534052656748,0.07567071500288627,0.07567071500288627,0.07567071500288627,0.07567071500288627,0.07567071500288627,0.07567071500288627,0.07567071500288627,0.07567071500288627,0.07567071500288627,0.07567071500288627,0.047512237006574115,0.047512237006574115
