,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
accuracy,0.1452991452991453,0.1282051282051282,0.07692307692307693,0.05982905982905983,0.0641025641025641,0.05128205128205128,0.042735042735042736,0.042735042735042736,0.042735042735042736,0.05128205128205128,0.029914529914529916,0.029914529914529916,0.029914529914529916,0.02564102564102564,0.021367521367521368,0.02564102564102564,0.02564102564102564,0.029914529914529916,0.02564102564102564,0.021367521367521368,0.03418803418803419,0.02564102564102564,0.02564102564102564,0.029914529914529916,0.02564102564102564,0.02564102564102564,0.029914529914529916,0.02564102564102564,0.021367521367521368
hamming_score,0.4797619047619048,0.48022995522995526,0.4382936507936508,0.44714760548093885,0.422975172975173,0.4140686474019808,0.4002391127391128,0.3941004982671649,0.3909175700842367,0.39056267806267814,0.3877458960792294,0.38368097951431285,0.3845492470492471,0.3680538597205264,0.36696174196174197,0.3727297393964061,0.35977695144361815,0.366296974630308,0.35956959706959707,0.3603225478225478,0.377622069288736,0.3614860448193782,0.36235261651928324,0.3690597982264649,0.364165618332285,0.3652802444469111,0.3578737620404287,0.35949513449513454,0.35589672673006006
hamming_loss,0.08629191321499013,0.08596318211702828,0.07301587301587302,0.05944919278252612,0.055637738330046024,0.048477564102564104,0.04324786324786325,0.04109950406246703,0.036742846525455224,0.037486064659977704,0.03154623154623155,0.032206682206682206,0.03158508158508159,0.026348152247432824,0.026563364692861097,0.026348152247432824,0.026563364692861097,0.020531400966183576,0.020810107766629504,0.02078688219992568,0.020252694165737644,0.02085655890003716,0.02048494983277592,0.020554626532887404,0.020717205499814196,0.020554626532887404,0.02067075436640654,0.01383584894223192,0.013911620294599018
f1_score,0.42758643812440555,0.41791064003759415,0.3377608463749259,0.3301471055004244,0.3126544553317122,0.26513252948239563,0.23032499087442312,0.2165460333821025,0.20258298917929593,0.2081304173982768,0.18491932053553417,0.19573616108972067,0.1944904256734859,0.15304259486715066,0.13908282773355388,0.15706289580282076,0.13866204366397877,0.11244194402671194,0.11243947741038735,0.11497375853385726,0.11751033797921497,0.10799006779944864,0.11358779238326056,0.1135235990166712,0.11641088583561009,0.11174271697087965,0.11139467395045818,0.07516562908792843,0.07245142013982475
recall,0.3840768264617359,0.38463288886611624,0.2998713083637536,0.3006278134117229,0.2797970233989804,0.23930830907919873,0.2008096662661024,0.19002556092578088,0.18342853552083266,0.18660641993363236,0.1677946306979088,0.17543134400070548,0.1717489020271684,0.13730489462082016,0.12311327020936885,0.13800831393122168,0.12330568848562026,0.09962906584220713,0.10059093720070643,0.10429819204447022,0.10348971712613207,0.09621913537366161,0.10122858134517532,0.1030221110315922,0.10620305934430965,0.10119155543345347,0.10104024093123418,0.0679838608535019,0.06379305782594416
precision,0.5752590574192026,0.5300613889847587,0.43473447940666954,0.41182240967530365,0.417317000266823,0.36474380014556784,0.32732846483538425,0.32006339020804603,0.27193485721917127,0.2887890042034682,0.259314262697268,0.2657562073595126,0.28111890116329435,0.22427158069730732,0.19178065869333766,0.21959451825696588,0.1892669951330802,0.1580359745777122,0.15871854488541218,0.1564064099433623,0.17644059011831476,0.14958971976055221,0.15481120616049102,0.15507991014207456,0.1510208551729337,0.14973819546317568,0.1490450723919681,0.10016320818845592,0.10815605307222319
