,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
accuracy,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.09401709401709402,0.09401709401709402,0.07264957264957266,0.06837606837606838,0.06837606837606838,0.05555555555555555,0.05555555555555555,0.042735042735042736,0.042735042735042736,0.042735042735042736,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464
hamming_score,0.49338793922127255,0.49338793922127255,0.46226258309591645,0.45340693257359926,0.4467270383937051,0.42443019943019944,0.4135891885891886,0.40936147186147187,0.3984097692431026,0.3984097692431026,0.38804482554482556,0.38804482554482556,0.38804482554482556,0.377785023618357,0.377785023618357,0.377785023618357,0.377785023618357,0.3707269582269582,0.3707269582269582,0.3707269582269582,0.3707269582269582,0.3707269582269582,0.3707269582269582,0.3707269582269582,0.3707269582269582,0.3707269582269582,0.3707269582269582,0.3632521799188466,0.3632521799188466
hamming_loss,0.08349769888231427,0.08349769888231427,0.07032967032967033,0.05887939221272555,0.05350098619329389,0.04640758547008547,0.041823361823361827,0.03946396538989132,0.03627833519137867,0.03627833519137867,0.03142968142968143,0.03142968142968143,0.03142968142968143,0.025886982721515097,0.025886982721515097,0.025886982721515097,0.025886982721515097,0.020275919732441472,0.020275919732441472,0.020275919732441472,0.020275919732441472,0.020275919732441472,0.020275919732441472,0.020275919732441472,0.020275919732441472,0.020275919732441472,0.020275919732441472,0.013699460507971146,0.013699460507971146
f1_score,0.40740382566334155,0.40740382566334155,0.3270514864980512,0.296888602351664,0.2870104542018192,0.23586622237840293,0.20914608941322765,0.19587989371983652,0.17051651455175657,0.17051651455175657,0.1607956303523782,0.1607956303523782,0.1607956303523782,0.12625403314383477,0.12625403314383477,0.12625403314383477,0.12625403314383477,0.09537668808148388,0.09537668808148388,0.09537668808148388,0.09537668808148388,0.09537668808148388,0.09537668808148388,0.09537668808148388,0.09537668808148388,0.09537668808148388,0.09537668808148388,0.06228373247639341,0.06228373247639341
recall,0.3696713178327149,0.3696713178327149,0.2878377234046772,0.2582384762626104,0.24598781447023818,0.2021816466891051,0.17649764797095194,0.16506672106052103,0.143725067349821,0.143725067349821,0.13838823814712303,0.13838823814712303,0.13838823814712303,0.10868920405672948,0.10868920405672948,0.10868920405672948,0.10868920405672948,0.08210760523850759,0.08210760523850759,0.08210760523850759,0.08210760523850759,0.08210760523850759,0.08210760523850759,0.08210760523850759,0.08210760523850759,0.08210760523850759,0.08210760523850759,0.0536646822323632,0.0536646822323632
precision,0.4705926467658347,0.4705926467658347,0.4100731619973046,0.3893447717103845,0.39260506356364827,0.313554409633937,0.2959365214507006,0.2802933133157953,0.24704384789863096,0.24704384789863096,0.22480030915158228,0.22480030915158228,0.22480030915158228,0.1766543083076971,0.1766543083076971,0.1766543083076971,0.1766543083076971,0.13345080899331466,0.13345080899331466,0.13345080899331466,0.13345080899331466,0.13345080899331466,0.13345080899331466,0.13345080899331466,0.13345080899331466,0.13345080899331466,0.13345080899331466,0.08709943635940234,0.08709943635940234
