,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0044,1.587e-06,1.1919286678998897,201.0,2991.0,2955.0,171.0,0.50522316,0.06368821,0.5403226,0.11394557177000914
1,1,0.0037,2.61e-06,1.172500919073056,211.0,3104.0,2842.0,161.0,0.52469134,0.069112346,0.5672043,0.12321167328704595
2,2,0.0019,3.5783e-06,1.1924895292673356,210.0,3011.0,2935.0,162.0,0.50981325,0.066772655,0.5645161,0.11941996699545324
3,3,0.0054,2.1689e-06,1.207711907533499,189.0,2957.0,2989.0,183.0,0.4979424,0.059471365,0.5080645,0.10647886999258113
4,4,0.005,1.2239e-06,1.1689906792762952,197.0,3192.0,2754.0,175.0,0.53640395,0.06675703,0.52956986,0.11856756396115628
5,5,0.0028,2.3544e-06,1.2019766997068355,200.0,3000.0,2946.0,172.0,0.5064894,0.063572794,0.53763443,0.11370096902975278
6,6,0.0069,5.0078e-06,1.1878533027110956,217.0,2989.0,2957.0,155.0,0.5074391,0.06836799,0.5833333,0.12239142181435912
7,7,0.0002,6.7958e-06,1.2302409288210747,201.0,2811.0,3135.0,171.0,0.47673315,0.0602518,0.5403226,0.10841424534382113
8,8,0.0034,1.3084e-06,1.2275628371116443,198.0,2961.0,2985.0,174.0,0.5,0.062205467,0.5322581,0.11139240116052188
9,9,0.0002,8.28e-07,1.214028917826139,178.0,2982.0,2964.0,194.0,0.50015825,0.056651816,0.4784946,0.10130905552263036
