,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.008,1.2545e-05,12.642851853981997,164.0,4960.0,5477.0,241.0,0.47260654,0.02907286,0.40493828,0.054250745056117225
1,1,0.0003,1.6199e-06,12.699216573666304,204.0,5276.0,5161.0,201.0,0.5054418,0.03802423,0.5037037,0.07071057128493918
2,2,0.0025,8.693e-07,12.917151817908655,202.0,4975.0,5462.0,203.0,0.47749493,0.035663843,0.49876544,0.06656780225280709
3,3,0.0023,9.4077e-06,12.630198503151918,199.0,5174.0,5263.0,206.0,0.49557278,0.03643354,0.491358,0.06783705424120708
4,4,0.0001,8.329e-07,11.81815690260667,202.0,5069.0,5368.0,203.0,0.48616493,0.03626571,0.49876544,0.06761506201920094
5,5,0.0046,3.4753e-06,12.876490079439604,220.0,5325.0,5112.0,185.0,0.511437,0.041260313,0.54320985,0.07669513252487155
6,6,0.0015,5.7208e-06,12.03257555839343,173.0,5196.0,5241.0,232.0,0.49520382,0.03195419,0.4271605,0.059460387029608514
7,7,0.0005,1.5762e-06,12.60575446104392,213.0,5176.0,5261.0,192.0,0.49704853,0.038911216,0.52592593,0.07246130385025107
8,8,0.0017,1.5559e-06,12.053967695969801,211.0,5498.0,4939.0,194.0,0.52656335,0.040970873,0.52098763,0.07596759431567275
9,9,0.0049,7.5989e-06,12.30332709581424,204.0,5241.0,5196.0,201.0,0.5022136,0.037777778,0.5037037,0.07028423773676457
