,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0032,3.579e-07,1.2152394270285583,225.0,6976.0,6963.0,188.0,0.50174195,0.03130217,0.5447942,0.05920273834430058
1,1,0.0005,6.7308e-06,1.2269101570814083,254.0,6567.0,7372.0,159.0,0.47526476,0.03330711,0.6150121,0.06319194222079046
2,2,0.0022,1.07777e-05,1.232493186608339,205.0,6772.0,7167.0,208.0,0.48613435,0.027807921,0.49636805,0.05266537677500229
3,3,0.0004,7.9498e-06,1.230514489687406,220.0,6821.0,7118.0,193.0,0.49059364,0.029980922,0.53268766,0.056766870370503764
4,4,0.0035,7.567e-07,1.2427045779350476,207.0,6583.0,7356.0,206.0,0.4731048,0.027370092,0.50121063,0.05190571545491132
5,5,0.0014,2.3608e-06,1.187393640860533,222.0,7086.0,6853.0,191.0,0.5091973,0.03137809,0.53753024,0.05929486978006009
6,6,0.0005,7.3211e-06,1.2202316522598267,234.0,6783.0,7156.0,179.0,0.4889214,0.031664412,0.56658596,0.059976929306197406
7,7,0.0095,8.6394e-06,1.2058413273248918,168.0,6954.0,6985.0,245.0,0.49623746,0.02348665,0.40677965,0.04440919903464218
8,8,0.007,8.8727e-06,1.166390666594872,199.0,7231.0,6708.0,214.0,0.5176979,0.02881135,0.4818402,0.05437158534924202
9,9,0.0029,1.3208e-06,1.1764470369387896,217.0,7299.0,6640.0,196.0,0.5236901,0.031646494,0.5254237,0.059697389934418546
