,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.002,2.9984e-06,1.1746092423414574,177.0,7328.0,6611.0,236.0,0.52292365,0.026075426,0.42857143,0.049159836961519966
1,1,0.008,1.45845e-05,1.2023244546009944,227.0,6896.0,7043.0,186.0,0.49630713,0.03122421,0.5496368,0.05909150553655481
2,2,0.0001,1.3253e-06,1.2024873403402476,236.0,6926.0,7013.0,177.0,0.49902454,0.032556213,0.5714286,0.06160271292813789
3,3,0.0026,7.197e-06,1.1686509786508024,191.0,7304.0,6635.0,222.0,0.52222687,0.027981248,0.46246973,0.05276971989822568
4,4,0.0019,3.878e-07,1.1720107457576654,226.0,7263.0,6676.0,187.0,0.5218088,0.032744132,0.5472155,0.0617908416330014
5,5,0.0016,1.00979e-05,1.2193776155129457,239.0,6829.0,7110.0,174.0,0.4924749,0.03252143,0.5786925,0.061582064764354426
6,6,0.0068,4.577e-07,1.2302739039445534,225.0,6645.0,7294.0,188.0,0.47867894,0.029924192,0.5447942,0.05673222068672265
7,7,0.0004,1.13897e-05,1.2033590017220914,213.0,6981.0,6958.0,200.0,0.5012542,0.02970297,0.5157385,0.05617088901538402
8,8,0.0006,5.077e-07,1.2291916945041754,185.0,6860.0,7079.0,228.0,0.49087235,0.02546806,0.4479419,0.04819590989034814
9,9,0.0009,5.651e-07,1.2371130203589416,241.0,6669.0,7270.0,172.0,0.481466,0.03208627,0.58353513,0.060827865084403576
