,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0012,7.2326e-06,1.2118735007750683,212.0,4062.0,4127.0,179.0,0.4981352,0.048859183,0.5421995,0.08964059017262353
1,1,0.001,2.5562e-06,1.2613624334335327,190.0,3852.0,4337.0,201.0,0.47109556,0.0419704,0.4859335,0.07726717693991413
2,2,0.0028,6.798e-07,1.2112684830641136,170.0,4151.0,4038.0,221.0,0.50361305,0.04039924,0.4347826,0.0739291136680988
3,3,0.0008,7.414e-07,1.2728247948181934,217.0,3669.0,4520.0,174.0,0.45291376,0.045809586,0.5549872,0.0846333910136386
4,4,0.0003,8.8658e-06,1.1919231720459766,219.0,4117.0,4072.0,172.0,0.5053613,0.051037055,0.5601023,0.09354976101646927
5,5,0.0009,8.278e-07,1.202039428246327,196.0,4017.0,4172.0,195.0,0.49102563,0.044871796,0.50127876,0.08237024748534469
6,6,0.0005,1.9502e-05,1.2265875125542665,186.0,3957.0,4232.0,205.0,0.48286712,0.042100497,0.47570333,0.07735495591441628
7,7,0.0002,2.82138e-05,1.2158527832764847,189.0,3989.0,4200.0,202.0,0.48694637,0.043062203,0.48337597,0.0790795027992564
8,8,0.0008,2.5029e-06,1.1975636237706893,194.0,4119.0,4070.0,197.0,0.50268066,0.045497186,0.4961637,0.08335123325706058
9,9,0.0033,1.62898e-05,1.203985150043781,234.0,4033.0,4156.0,157.0,0.49731934,0.053302962,0.5984655,0.09788747866913705
