,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0017,4.898e-07,1.2329702835816605,183.0,1724.0,2003.0,146.0,0.47016767,0.083714545,0.556231,0.14552683810979458
1,1,0.0003,2.2141e-06,1.2363127103218665,192.0,1775.0,1952.0,137.0,0.48496056,0.08955224,0.58358663,0.15527699772504214
2,2,0.0005,1.0777e-06,1.243611299074613,182.0,1743.0,1984.0,147.0,0.47460553,0.08402585,0.5531915,0.14589177374460666
3,3,0.0012,4.376e-07,1.2129098482621021,219.0,1828.0,1899.0,110.0,0.5046844,0.10339943,0.66565347,0.17899467214547307
4,4,0.0009,3.2782e-06,1.181569836078546,164.0,1941.0,1786.0,165.0,0.5189842,0.08410256,0.49848023,0.14392278351077648
5,5,0.0001,7.6744e-06,1.227399951372391,148.0,1887.0,1840.0,181.0,0.50172585,0.07444668,0.44984803,0.12775139929646942
6,6,0.0003,1.28621e-05,1.1794165036617181,153.0,1946.0,1781.0,176.0,0.51750493,0.07911065,0.4650456,0.13521874100094125
7,7,0.0004,6.3172e-06,1.1956117428266084,194.0,1886.0,1841.0,135.0,0.51282054,0.0953317,0.58966565,0.16412861192508268
8,8,0.0025,2.6597e-06,1.244220012273544,177.0,1738.0,1989.0,152.0,0.47214004,0.081717454,0.5379939,0.14188377431980342
9,9,0.0009,8.3479e-06,1.2498856691213756,166.0,1779.0,1948.0,163.0,0.4795365,0.07852413,0.5045593,0.13589848715810943
