,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0019,2.5806e-06,1.2239573674324231,177.0,6903.0,7036.0,236.0,0.49331105,0.024539027,0.42857143,0.04642014441197317
1,1,0.0081,1.80527e-05,1.1990685401818693,182.0,7102.0,6837.0,231.0,0.5075251,0.02592962,0.44067797,0.04897739652659782
2,2,0.0016,9.319e-07,1.145604873314882,210.0,7560.0,6379.0,203.0,0.541388,0.0318713,0.5084746,0.05998286084606475
3,3,0.0023,1.44064e-05,1.1743414615973449,191.0,7234.0,6705.0,222.0,0.5173495,0.027697215,0.46246973,0.05226433281675327
4,4,0.0024,1.06077e-05,1.1859444410373003,228.0,7161.0,6778.0,185.0,0.51484114,0.032543533,0.5520581,0.06146380378931948
5,5,0.0009,1.4443e-06,1.1732583045959473,211.0,7254.0,6685.0,202.0,0.5201366,0.030597448,0.5108959,0.05773703924301282
6,6,0.0088,1.8126e-05,1.191254383478409,198.0,7015.0,6924.0,215.0,0.502578,0.02780118,0.47941887,0.052554749028759985
7,7,0.0024,3.0116e-06,1.2074344616669876,212.0,6919.0,7020.0,201.0,0.49686456,0.029314158,0.51331717,0.055461083852171
8,8,0.0001,1.63766e-05,1.2578316315626488,231.0,6433.0,7506.0,182.0,0.46432552,0.029856533,0.55932206,0.056687115368117595
9,9,0.0064,2.4631e-06,1.1767861690276709,202.0,7286.0,6653.0,211.0,0.5217391,0.029467542,0.48910412,0.05558613080129639
