,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0049,9.897e-07,1.1726783972520096,187.0,11447.0,10128.0,234.0,0.52891433,0.018128939,0.44418052,0.0348360665645084
1,1,0.0002,2.9948e-06,1.1936316245641463,222.0,10959.0,10616.0,199.0,0.5083197,0.020483484,0.5273159,0.03943512038834677
2,2,0.0021,4.5075e-06,1.1747564933238885,231.0,11258.0,10317.0,190.0,0.52232224,0.021899886,0.5486936,0.04211869788059505
3,3,0.0007,2.41926e-05,1.1969202298384445,257.0,10887.0,10688.0,164.0,0.5066376,0.023481041,0.6104513,0.04522258986782153
4,4,0.0071,2.6524e-06,1.1989664878600683,227.0,10804.0,10771.0,194.0,0.50150025,0.020640116,0.5391924,0.03975829713308514
5,5,0.0055,2.85686e-05,1.2093242773642907,232.0,10663.0,10912.0,189.0,0.49531734,0.020818377,0.5510689,0.04012105580740819
6,6,0.0003,2.66707e-05,1.2061869975848076,224.0,10676.0,10899.0,197.0,0.49554464,0.020138452,0.5320665,0.03880803804365542
7,7,0.01,7.2003e-06,1.2147270807853112,219.0,10712.0,10863.0,202.0,0.496954,0.019761777,0.52019,0.0380770244648129
8,8,0.0003,2.1246e-06,1.2232277454474032,210.0,10489.0,11086.0,211.0,0.48640662,0.018590651,0.49881235,0.035845353600714794
9,9,0.007,9.3932e-06,1.220146371768071,198.0,10560.0,11015.0,223.0,0.48908892,0.017658075,0.47030878,0.03403816260237381
