,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0007,3.769e-07,1.201722563841404,216.0,7012.0,6927.0,197.0,0.5036232,0.030239396,0.52300245,0.05717310989890171
1,1,0.0003,1.84539e-05,1.1845431878016546,225.0,7120.0,6819.0,188.0,0.5117754,0.031942077,0.5447942,0.06034598490765168
2,2,0.0059,3.4211e-06,1.2000395059585571,200.0,7069.0,6870.0,213.0,0.5064799,0.028288543,0.4842615,0.05345449754819161
3,3,0.0001,6.365e-07,1.196764166538532,228.0,7055.0,6884.0,185.0,0.5074554,0.032058492,0.5520581,0.06059800660214187
4,4,0.0003,4.1525e-06,1.1840991607079139,194.0,7120.0,6819.0,219.0,0.50961536,0.027662912,0.46973366,0.05224885737500838
5,5,0.0003,1.4218e-06,1.1876925016060853,196.0,7212.0,6727.0,217.0,0.516165,0.028311426,0.47457626,0.05343511820771584
6,6,0.0015,5.9733e-06,1.1495172580083213,226.0,7470.0,6469.0,187.0,0.5362319,0.033756536,0.5472155,0.06359031856058842
7,7,0.0002,4.156e-06,1.245072059142284,178.0,6610.0,7329.0,235.0,0.47296545,0.023711203,0.43099272,0.044949495429476134
8,8,0.0003,9.088e-07,1.2123530614070404,212.0,6896.0,7043.0,201.0,0.495262,0.029221227,0.51331717,0.0552947308334919
9,9,0.0002,7.8505e-06,1.1754348522577531,196.0,7313.0,6626.0,217.0,0.52320236,0.028730577,0.47457626,0.05418106209338415
