,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0002,2.5051e-05,13.632134364201473,231.0,10626.0,10949.0,190.0,0.49358973,0.020661896,0.5486936,0.0398241537289839
1,1,0.0001,1.16362e-05,14.808689802120893,214.0,10881.0,10694.0,207.0,0.5044099,0.019618629,0.50831354,0.037779149005016464
2,2,0.0008,8.6307e-06,14.220718334882688,183.0,10995.0,10580.0,238.0,0.5081833,0.017002694,0.43467933,0.0327253214813419
3,3,0.0025,5.5781e-06,14.663265717335236,217.0,11123.0,10452.0,204.0,0.5155483,0.0203393,0.51543945,0.03913435617534384
4,4,0.0001,1.2593e-06,15.191358908628805,220.0,10957.0,10618.0,201.0,0.5081378,0.020298949,0.5225653,0.039079848718964756
5,5,0.0047,2.0623e-06,15.649910217676409,222.0,10696.0,10879.0,199.0,0.49636298,0.019998198,0.5273159,0.038534977130724006
6,6,0.0002,1.1638e-06,16.148757885663937,211.0,11181.0,10394.0,210.0,0.5179123,0.019896274,0.5011876,0.03827317212205386
7,7,0.0002,4.9117e-06,15.526847056853468,195.0,10660.0,10915.0,226.0,0.49349883,0.017551756,0.4631829,0.03382187300575335
8,8,0.0081,6.342e-07,14.716996217385317,207.0,10411.0,11164.0,214.0,0.48272413,0.018204203,0.49168646,0.03510854784111278
9,9,0.0001,5.66e-07,14.56919337541629,196.0,10868.0,10707.0,225.0,0.50300056,0.017976703,0.4655582,0.0346167432955316
