,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0002,6.169e-07,1.2108636849965804,172.0,4039.0,4150.0,219.0,0.49079254,0.03979639,0.4398977,0.07298960596207894
1,1,0.0001,8.8292e-06,1.2298117784353404,228.0,3947.0,4242.0,163.0,0.48659673,0.051006712,0.5831202,0.09380785674438628
2,2,0.0074,2.79687e-05,1.2367372176586053,168.0,3959.0,4230.0,223.0,0.48100233,0.038199183,0.42966753,0.07016078952025104
3,3,0.0021,1.1369e-06,1.1957598466139572,212.0,4097.0,4092.0,179.0,0.50221443,0.049256507,0.5421995,0.09030884481836866
4,4,0.0019,5.721e-07,1.150480548540751,201.0,4470.0,3719.0,190.0,0.5444056,0.05127551,0.5140665,0.09324983144198679
5,5,0.0014,1.7784e-06,1.2272220941690297,209.0,3970.0,4219.0,182.0,0.48706293,0.04719964,0.5345268,0.08673998829478334
6,6,0.0019,1.534e-06,1.2355973965082414,204.0,3921.0,4268.0,187.0,0.48076922,0.045617174,0.5217391,0.0838988322829928
7,7,0.0007,1.3321e-06,1.2022357628895686,201.0,4167.0,4022.0,190.0,0.5090909,0.047596496,0.5140665,0.0871261345207363
8,8,0.0008,6.1958e-06,1.1941365798314414,201.0,4186.0,4003.0,190.0,0.51130533,0.04781161,0.5140665,0.08748639907853724
9,9,0.0006,5.0376e-06,1.1613025481884296,185.0,4302.0,3887.0,206.0,0.52296036,0.04543222,0.47314578,0.08290387710991409
