,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0059,2.8241e-06,9.441798943739672,205.0,2497.0,2988.0,160.0,0.46188036,0.06420294,0.56164384,0.11523326692360081
1,1,0.0021,3.0733e-06,11.366426516801882,193.0,2619.0,2866.0,172.0,0.48068377,0.063092515,0.5287671,0.11273363738911234
2,2,0.0004,2.07863e-05,11.503177007039387,178.0,2907.0,2578.0,187.0,0.5273504,0.06458636,0.48767123,0.11406600347855368
3,3,0.0005,1.1899e-06,10.729445677537184,188.0,2687.0,2798.0,177.0,0.491453,0.06296048,0.5150685,0.11220531337427149
4,4,0.0022,2.5491e-06,10.886193495530348,155.0,2822.0,2663.0,210.0,0.5088889,0.05500355,0.42465752,0.09739239584572738
5,5,0.0002,9.687e-07,9.542868834275465,205.0,2536.0,2949.0,160.0,0.46854702,0.06499683,0.56164384,0.1165103731602089
6,6,0.0015,1.3295e-06,10.878014906858786,183.0,2784.0,2701.0,182.0,0.5071795,0.06345354,0.50136983,0.1126500528061777
7,7,0.002,3.456e-07,11.165681545551006,164.0,2782.0,2703.0,201.0,0.50358975,0.057202652,0.44931507,0.10148515696184389
8,8,0.0008,1.61479e-05,10.97513687916291,156.0,2782.0,2703.0,209.0,0.50222224,0.054564532,0.42739725,0.0967741900576764
9,9,0.0026,3.5347e-06,11.537828176449507,159.0,2749.0,2736.0,206.0,0.497094,0.05492228,0.43561643,0.09754601042494697
