,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0004,4.954e-07,11.357177563202686,225.0,3715.0,4474.0,166.0,0.45920745,0.047882527,0.57544756,0.08840863526588526
1,1,0.0027,1.14685e-05,12.541809253203564,163.0,4355.0,3834.0,228.0,0.5265734,0.040780585,0.4168798,0.07429353036303635
2,2,0.0099,4.0601e-06,12.109287066337389,198.0,4003.0,4186.0,193.0,0.48962703,0.045164235,0.50639385,0.08293194039212161
3,3,0.0018,4.5765e-06,12.040554022177671,211.0,3866.0,4323.0,180.0,0.4751748,0.046537273,0.5396419,0.0856852769167178
4,4,0.0002,1.8754e-06,11.807920969449556,214.0,4141.0,4048.0,177.0,0.50757575,0.05021117,0.5473146,0.09198366199928398
5,5,0.0072,3.0861e-06,12.48264430119441,178.0,3984.0,4205.0,213.0,0.48508158,0.040611453,0.45524296,0.07457058832332729
6,6,0.0012,2.714e-06,12.057530525403145,205.0,4100.0,4089.0,186.0,0.50174826,0.047741033,0.5242967,0.08751333461704094
7,7,0.0005,5.413e-07,13.190815020830202,168.0,4027.0,4162.0,223.0,0.48892775,0.038799077,0.42966753,0.07117136437122383
8,8,0.0004,7.326e-07,12.410423474434095,156.0,4258.0,3931.0,235.0,0.5144522,0.038169805,0.39897698,0.06967395719396474
9,9,0.0063,1.13894e-05,11.411809383294521,184.0,3829.0,4360.0,207.0,0.46771562,0.04049296,0.47058824,0.07456940009469917
