,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0011,2.1558e-06,1.2117729645508988,255.0,10655.0,10920.0,166.0,0.49599928,0.022818793,0.60570073,0.04398068461749138
1,1,0.0005,2.0346e-06,1.1974597710829513,205.0,10789.0,10786.0,216.0,0.49981815,0.018651623,0.48693585,0.03592709420148897
2,2,0.0014,4.5488e-06,1.226783847197508,195.0,10548.0,11027.0,226.0,0.488407,0.017376581,0.4631829,0.033496521683855404
3,3,0.0006,1.7726e-06,1.1805101785904322,192.0,11318.0,10257.0,229.0,0.523277,0.018374965,0.456057,0.03532658573595214
4,4,0.0001,5.384e-07,1.2152595153221717,218.0,10483.0,11092.0,203.0,0.48649755,0.019274978,0.51781476,0.03716648267592364
5,5,0.0006,5.286e-07,1.232143726104345,225.0,10374.0,11201.0,196.0,0.48186034,0.019691931,0.5344418,0.037984300576046306
6,6,0.0002,9.6146e-06,1.21692466430175,226.0,10586.0,10989.0,195.0,0.49154392,0.020151583,0.5368171,0.038844967078083166
7,7,0.0011,4.668e-07,1.2388404240975013,228.0,10344.0,11231.0,193.0,0.48063284,0.019897025,0.5415677,0.038383838350328534
8,8,0.0001,2.14909e-05,1.2099809371508086,253.0,10694.0,10881.0,168.0,0.4976814,0.02272319,0.6009501,0.043790567202070585
9,9,0.0066,1.89863e-05,1.1872124671936035,222.0,10947.0,10628.0,199.0,0.5077741,0.02046083,0.5273159,0.03939313099138873
