,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0007,2.20329e-05,1.1719012077038105,163.0,2401.0,2242.0,186.0,0.5136218,0.067775466,0.4670487,0.11837326745616587
1,1,0.0014,2.3785e-06,1.2105513688845513,195.0,2307.0,2336.0,154.0,0.5012019,0.07704464,0.55873924,0.13541666276042302
2,2,0.0001,2.2059e-06,1.1441787939805252,150.0,2553.0,2090.0,199.0,0.54146636,0.06696428,0.42979944,0.11587485415712778
3,3,0.0002,1.64325e-05,1.2328900251633081,170.0,2240.0,2403.0,179.0,0.48277244,0.066070735,0.48710603,0.11635866048125769
4,4,0.0075,2.3084e-06,1.2273418658818953,187.0,2210.0,2433.0,162.0,0.48016828,0.071374044,0.5358166,0.12596833268070218
5,5,0.0036,1.3747e-06,1.2137216237875132,153.0,2307.0,2336.0,196.0,0.49278846,0.06147047,0.4383954,0.10782240783186217
6,6,0.0007,1.70592e-05,1.218835800121992,194.0,2170.0,2473.0,155.0,0.47355768,0.072740905,0.55587393,0.1286472136908807
7,7,0.0005,7.854e-07,1.1889248994680552,159.0,2417.0,2226.0,190.0,0.51602566,0.06666667,0.4555874,0.11631310410936171
8,8,0.0036,8.5535e-06,1.2581343773083808,183.0,2162.0,2481.0,166.0,0.4697516,0.06869369,0.5243553,0.12147360360517004
9,9,0.0001,5.54e-07,1.1863640210567377,183.0,2404.0,2239.0,166.0,0.5182292,0.07555739,0.5243553,0.1320822733340189
