,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0003,6.953e-07,8.219591531998072,122.0,1603.0,1587.0,198.0,0.491453,0.07138678,0.38125,0.12025628671902829
1,1,0.0003,2.95459e-05,7.168387804275904,189.0,1481.0,1709.0,131.0,0.47578347,0.09957851,0.590625,0.17042380786779063
2,2,0.0026,6.701e-06,7.3358468520335665,157.0,1632.0,1558.0,163.0,0.5096866,0.09154519,0.490625,0.1542997503377377
3,3,0.0013,1.67841e-05,8.750572889279097,139.0,1676.0,1514.0,181.0,0.517094,0.08408953,0.434375,0.14090217949503533
4,4,0.0013,2.06196e-05,8.027758940672262,141.0,1506.0,1684.0,179.0,0.46923077,0.07726027,0.440625,0.13146853667988195
5,5,0.0022,5.7796e-06,7.4544034126477365,186.0,1453.0,1737.0,134.0,0.46695158,0.09672387,0.58125,0.1658493167268509
6,6,0.0067,1.60163e-05,7.885821122389574,165.0,1675.0,1515.0,155.0,0.52421653,0.09821428,0.515625,0.1650000063115902
7,7,0.0001,2.4579e-06,7.316144405267178,180.0,1347.0,1843.0,140.0,0.43504274,0.08897677,0.5625,0.15364917420603139
8,8,0.005,7.401e-07,8.00072540381016,170.0,1569.0,1621.0,150.0,0.4954416,0.09491904,0.53125,0.1610611184391073
9,9,0.0028,1.36326e-05,7.799426298875074,165.0,1556.0,1634.0,155.0,0.49031338,0.09171762,0.515625,0.1557338507081493
