,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0022,1.8425e-06,1.2282110636050885,194.0,6829.0,7110.0,219.0,0.48933947,0.026560789,0.46973366,0.05027860649672687
1,1,0.0021,2.0226e-06,1.2136422181740785,199.0,6877.0,7062.0,214.0,0.49303234,0.027406693,0.4818402,0.051863431961042844
2,2,0.0004,8.2127e-06,1.191928478387686,194.0,7155.0,6784.0,219.0,0.5120541,0.027801663,0.46973366,0.05249628021538811
3,3,0.0001,1.5449e-06,1.189391383757958,185.0,7205.0,6734.0,228.0,0.5149108,0.026737968,0.4479419,0.05046372140006164
4,4,0.01,2.01631e-05,1.1929600880696223,225.0,7026.0,6913.0,188.0,0.5052258,0.031521436,0.5447942,0.05959475966007555
5,5,0.0068,1.3585e-06,1.1873123401250594,225.0,7107.0,6832.0,188.0,0.51086956,0.031883236,0.5447942,0.06024096587901117
6,6,0.0005,1.4052e-06,1.2030009184128199,215.0,7006.0,6933.0,198.0,0.50313544,0.030078344,0.5205811,0.05687078511274463
7,7,0.005,2.48431e-05,1.2102381052115023,211.0,6984.0,6955.0,202.0,0.5013239,0.0294446,0.5108959,0.055680171876415066
8,8,0.0004,5.0931e-06,1.2407813133337557,233.0,6511.0,7428.0,180.0,0.46989965,0.030413784,0.56416464,0.0577161240419028
9,9,0.0008,2.09404e-05,1.1890093271548932,183.0,7149.0,6790.0,230.0,0.51086956,0.026244083,0.44309926,0.049553208044753834
