,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0037,8.468e-07,1.234091532536042,238.0,5017.0,5420.0,167.0,0.48468918,0.042064335,0.5876543,0.07850899320156082
1,1,0.002,5.253e-07,1.2378318401483388,193.0,4986.0,5451.0,212.0,0.4776794,0.034195606,0.47654322,0.06381219879011892
2,2,0.0029,4.8525e-06,1.2077356913150885,220.0,5147.0,5290.0,185.0,0.49501938,0.039927404,0.54320985,0.07438714554828475
3,3,0.0025,7.731e-07,1.1908419101666181,236.0,5353.0,5084.0,169.0,0.5154953,0.044360902,0.58271605,0.08244541901345027
4,4,0.0027,1.56305e-05,1.2120251105381892,200.0,5173.0,5264.0,205.0,0.49557278,0.03660322,0.49382716,0.0681547075589846
5,5,0.0056,3.22e-07,1.2042446870070236,167.0,5359.0,5078.0,238.0,0.50968456,0.031839848,0.41234568,0.05911504581233198
6,6,0.0005,3.478e-07,1.1808852232419527,212.0,5441.0,4996.0,193.0,0.52139825,0.040706605,0.5234568,0.07553892503105095
7,7,0.0008,8.0088e-06,1.17836490044227,206.0,5351.0,5086.0,199.0,0.5125438,0.038926683,0.50864196,0.07231877070457576
8,8,0.0003,1.63602e-05,1.2355522926037128,210.0,4973.0,5464.0,195.0,0.47804832,0.037010927,0.5185185,0.06909030988160494
9,9,0.0001,7.3306e-06,1.2336986737373548,203.0,5068.0,5369.0,202.0,0.48616493,0.036432162,0.5012346,0.06792705900116301
