,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0013,6.667e-07,9.636966191805326,162.0,2269.0,2374.0,187.0,0.48697916,0.06388012,0.4641834,0.11230501862646787
1,1,0.0001,5.446e-07,10.553329712305313,139.0,2428.0,2215.0,210.0,0.51422274,0.05904843,0.3982808,0.10284869487460169
2,2,0.0005,5.901e-07,8.832835588699732,186.0,2361.0,2282.0,163.0,0.51021636,0.075364664,0.5329513,0.13205537893568473
3,3,0.0001,1.19651e-05,9.512667411412949,183.0,2194.0,2449.0,166.0,0.47616187,0.06952888,0.5243553,0.12277760030061052
4,4,0.0088,5.528e-07,9.565780859727125,155.0,2293.0,2350.0,194.0,0.4903846,0.06187625,0.44412607,0.10861948733171482
5,5,0.0061,2.3526e-06,10.722967392359024,144.0,2421.0,2222.0,205.0,0.51382214,0.060862213,0.41260746,0.10607735025718502
6,6,0.0031,2.55228e-05,10.410600491059132,145.0,2241.0,2402.0,204.0,0.47796473,0.056929722,0.41547278,0.10013811732084855
7,7,0.0005,1.4855e-06,9.435156161968525,177.0,2320.0,2323.0,172.0,0.50020033,0.0708,0.50716335,0.12425412123157192
8,8,0.0093,5.412e-07,10.137107091072279,161.0,2337.0,2306.0,188.0,0.50040066,0.06526145,0.46131805,0.11434659203458064
9,9,0.0047,1.0434e-06,9.406116069891514,173.0,2148.0,2495.0,176.0,0.46494392,0.06484258,0.495702,0.1146834617876908
