,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0069,3.999e-07,6.9419654454940405,165.0,1111.0,1319.0,135.0,0.46739927,0.11118598,0.55,0.18497757791949054
1,1,0.0013,2.4963e-06,6.78153805854993,129.0,1165.0,1265.0,171.0,0.47399268,0.09253945,0.43,0.15230224243696958
2,2,0.0001,3.213e-06,6.069874628996238,164.0,1143.0,1287.0,136.0,0.47875458,0.1130255,0.5466667,0.1873215430928537
3,3,0.0006,3.8688e-06,6.9515024576431665,151.0,1203.0,1227.0,149.0,0.4959707,0.1095791,0.50333333,0.17997617223983278
4,4,0.0011,5.155e-07,6.154495997306628,160.0,1152.0,1278.0,140.0,0.48058608,0.111265644,0.53333336,0.184119672456907
5,5,0.0046,1.5509e-06,7.038278579711914,153.0,1174.0,1256.0,147.0,0.4860806,0.10858765,0.51,0.17905208168524378
6,6,0.0058,5.8004e-06,6.481348453423916,180.0,1269.0,1161.0,120.0,0.5307692,0.13422818,0.6,0.21937843721193784
7,7,0.002,4.5331e-06,7.12160557966966,137.0,1256.0,1174.0,163.0,0.5102564,0.10450038,0.45666668,0.17008070307443976
8,8,0.0024,1.5734e-06,6.331379107939891,151.0,1159.0,1271.0,149.0,0.47985348,0.10618847,0.50333333,0.17537747116954602
9,9,0.0034,5.244e-07,6.480965638772035,154.0,1210.0,1220.0,146.0,0.4996337,0.11208151,0.5133333,0.18399043574973886
