,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0021,3.0572e-06,1.2072248611694727,201.0,3347.0,3451.0,177.0,0.49442586,0.055038337,0.53174603,0.09975186416767433
1,1,0.0002,1.12575e-05,1.2121082116396,216.0,3315.0,3483.0,162.0,0.49205685,0.05839416,0.5714286,0.10596026591910869
2,2,0.0001,4.227e-07,1.1871470854832575,185.0,3503.0,3295.0,193.0,0.5139353,0.05316092,0.489418,0.09590461414545856
3,3,0.0007,3.3145e-06,1.2425356278052697,175.0,3235.0,3563.0,203.0,0.47519508,0.04681648,0.46296296,0.08503401126898236
4,4,0.0013,2.7177e-06,1.2229818533628414,178.0,3322.0,3476.0,200.0,0.4877369,0.04871374,0.47089946,0.08829365306963576
5,5,0.0004,5.3037e-06,1.2719259384350898,187.0,3041.0,3757.0,191.0,0.44983277,0.047413792,0.49470899,0.08653401186611431
6,6,0.0088,3.2427e-06,1.1920967652247503,208.0,3466.0,3332.0,170.0,0.5119844,0.058757063,0.55026454,0.1061766229480312
7,7,0.0001,3.9853e-06,1.2195696861315997,199.0,3379.0,3419.0,179.0,0.49860647,0.055002764,0.52645504,0.09959960120931893
8,8,0.0002,2.2695e-06,1.2506706286699345,201.0,3161.0,3637.0,177.0,0.46850613,0.052371025,0.53174603,0.09535104360695838
9,9,0.0058,8.862e-07,1.2316206724215777,211.0,3255.0,3543.0,167.0,0.48299888,0.056206714,0.5582011,0.10212972344338193
