,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0001,4.568e-07,10.093049293909317,178.0,2836.0,2649.0,187.0,0.51521367,0.062964275,0.48767123,0.11152882276728919
1,1,0.0002,2.80084e-05,9.99700754116743,204.0,2858.0,2627.0,161.0,0.5234188,0.07205934,0.5589041,0.1276595744680851
2,2,0.0005,2.3399e-06,10.34460021287967,181.0,2882.0,2603.0,184.0,0.52358973,0.06501437,0.4958904,0.11495713103590158
3,3,0.0001,6.318e-07,11.473768503237993,197.0,2721.0,2764.0,168.0,0.4988034,0.066531576,0.539726,0.1184606046514143
4,4,0.0057,2.5871e-06,11.556659625126766,143.0,2796.0,2689.0,222.0,0.5023932,0.05049435,0.39178082,0.08945886981199562
5,5,0.0077,9.4399e-06,11.089705344958183,185.0,2586.0,2899.0,180.0,0.47367522,0.05998703,0.5068493,0.10727747481975429
6,6,0.0058,3.5263e-06,11.031794963738857,178.0,2622.0,2863.0,187.0,0.47863248,0.058533378,0.48767123,0.10452143015452225
7,7,0.0076,1.1513e-06,11.269801824520796,182.0,2719.0,2766.0,183.0,0.49589744,0.06173677,0.49863014,0.10987020067336802
8,8,0.0034,3.954e-07,11.066737981942984,144.0,3088.0,2397.0,221.0,0.5524786,0.056670602,0.39452055,0.09910529851686285
9,9,0.0004,4.1626e-06,10.343232692816319,156.0,2984.0,2501.0,209.0,0.53675216,0.058712833,0.42739725,0.10324287873545136
