,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0003,8.901e-07,6.3193541795779495,182.0,1175.0,1255.0,118.0,0.4970696,0.12665275,0.6066667,0.20955672158905533
1,1,0.0004,1.01346e-05,7.138147720923791,139.0,1229.0,1201.0,161.0,0.50109893,0.10373134,0.46333334,0.16951219217372046
2,2,0.0013,3.0019e-06,7.509521900079189,129.0,1408.0,1022.0,171.0,0.56300366,0.112076454,0.43,0.17780840942482595
3,3,0.0072,4.022e-07,6.435607787890312,145.0,1303.0,1127.0,155.0,0.53040296,0.11399371,0.48333332,0.18447836074194593
4,4,0.001,1.6238e-05,6.332965704110952,157.0,1115.0,1315.0,143.0,0.46593407,0.10665761,0.5233333,0.17720090242730635
5,5,0.0002,2.3541e-06,6.512874187567295,160.0,1167.0,1263.0,140.0,0.4860806,0.11243851,0.53333336,0.18572258182243095
6,6,0.0018,3.9775e-06,7.7317537650083885,124.0,1370.0,1060.0,176.0,0.5472528,0.10472973,0.41333333,0.16711589540589272
7,7,0.0009,4.55e-07,6.276262515630478,156.0,1347.0,1083.0,144.0,0.55054945,0.12590799,0.52,0.2027290219440932
8,8,0.004,7.0896e-06,6.677642920078376,161.0,1105.0,1325.0,139.0,0.46373627,0.10834455,0.5366667,0.18029114605535485
9,9,0.0015,5.189e-06,6.821078642820701,144.0,1252.0,1178.0,156.0,0.51135534,0.10892587,0.48,0.17755857323934654
