,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0002,2.05636e-05,1.284888288913629,184.0,2389.0,3096.0,181.0,0.43982905,0.05609756,0.50410956,0.10096021360790133
1,1,0.0003,3.706e-07,1.170153715671637,162.0,2997.0,2488.0,203.0,0.54,0.061132077,0.44383562,0.1074626898263824
2,2,0.0056,1.1339e-06,1.1846854167106824,171.0,2861.0,2624.0,194.0,0.5182906,0.06118068,0.46849316,0.10822785347853114
3,3,0.0007,4.272e-06,1.2155569547261946,203.0,2724.0,2761.0,162.0,0.5003419,0.06848853,0.5561644,0.12195854564774579
4,4,0.0031,1.14223e-05,1.2318901587755253,197.0,2614.0,2871.0,168.0,0.48051283,0.06421121,0.539726,0.11476842569641797
5,5,0.0003,3.2418e-06,1.1789740874217107,183.0,2827.0,2658.0,182.0,0.51452994,0.06441394,0.50136983,0.11416095158200715
6,6,0.0016,8.517e-07,1.1972031715588691,190.0,2747.0,2738.0,175.0,0.5020513,0.06489071,0.5205479,0.11539630809516974
7,7,0.0003,3.5164e-06,1.1881223152845333,212.0,2823.0,2662.0,153.0,0.5188034,0.073764786,0.58082193,0.13090459667115972
8,8,0.0002,3.288e-07,1.1961498627295861,187.0,2805.0,2680.0,178.0,0.511453,0.065224975,0.51232874,0.11571781462957123
9,9,0.0031,8.0154e-06,1.2205189527609408,185.0,2654.0,2831.0,180.0,0.48529914,0.061339524,0.5068493,0.10943508640746002
