,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0012,6.8373e-06,1.1664758523305259,181.0,7364.0,6575.0,232.0,0.5257107,0.026791,0.43825665,0.05049518853965001
1,1,0.0088,4.648e-07,1.1969055426426423,229.0,6999.0,6940.0,184.0,0.5036232,0.031943087,0.5544794,0.06040622452301597
2,2,0.001,1.8913e-06,1.2147568342013237,206.0,6860.0,7079.0,207.0,0.49233556,0.028277282,0.49878934,0.05352039026832382
3,3,0.0014,7.053e-07,1.2324695923389533,234.0,6636.0,7303.0,179.0,0.47867894,0.031046836,0.56658596,0.058867928894041396
4,4,0.0002,1.43259e-05,1.2181735497254593,203.0,6793.0,7146.0,210.0,0.4874582,0.027622806,0.4915254,0.05230610642855191
5,5,0.0007,3.2439e-06,1.1932999782073193,181.0,7103.0,6836.0,232.0,0.5075251,0.025794499,0.43825665,0.048721397339780884
6,6,0.0004,1.4428e-06,1.2105970413256915,192.0,6995.0,6944.0,221.0,0.50076646,0.02690583,0.46489105,0.05086766182088012
7,7,0.0004,6.413e-07,1.206423887839684,236.0,6929.0,7010.0,177.0,0.49923354,0.032569695,0.5714286,0.06162684871134198
8,8,0.0002,6.327e-07,1.159883386049515,214.0,7426.0,6513.0,199.0,0.53233,0.0318121,0.5181598,0.05994397500682237
9,9,0.0001,1.2625e-06,1.254691509100107,228.0,6493.0,7446.0,185.0,0.4682971,0.029710712,0.5520581,0.05638679617694287
