,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0006,1.0558e-06,1.180877263729389,231.0,5419.0,5018.0,174.0,0.52112156,0.04400838,0.5703704,0.0817120605108966
1,1,0.0002,1.38782e-05,1.2290883155969472,247.0,4958.0,5479.0,158.0,0.48007748,0.04313657,0.6098765,0.08057412952951977
2,2,0.0003,1.12184e-05,1.2139496069688065,236.0,5133.0,5304.0,169.0,0.49520382,0.04259928,0.58271605,0.07939445408228919
3,3,0.0097,1.4124e-06,1.1785148993516579,174.0,5506.0,4931.0,231.0,0.5238886,0.03408423,0.42962962,0.06315789537107346
4,4,0.0011,2.4821e-06,1.221952233559046,214.0,5248.0,5189.0,191.0,0.5037816,0.039607625,0.52839506,0.07369145996475787
5,5,0.0016,2.2374e-06,1.2278022857812734,170.0,5121.0,5316.0,235.0,0.4880096,0.030987969,0.41975307,0.05771515703804987
6,6,0.0002,5.047e-07,1.215577706312522,196.0,5093.0,5344.0,209.0,0.48782513,0.03537906,0.48395061,0.06593775945706289
7,7,0.0001,1.1158e-06,1.2053295496182563,202.0,5189.0,5248.0,203.0,0.49723297,0.03706422,0.49876544,0.06900085569866948
8,8,0.0005,8.586e-07,1.1733904893581684,223.0,5479.0,4958.0,182.0,0.5259177,0.043041885,0.5506173,0.07984246629600877
9,9,0.0008,1.72274e-05,1.1802678872377446,167.0,5370.0,5067.0,238.0,0.51069915,0.031906765,0.41234568,0.05923036602887922
