,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0001,1.29344e-05,1.245985507965088,158.0,1783.0,1944.0,171.0,0.4785503,0.07516651,0.48024315,0.12998765698800244
1,1,0.0009,1.8869e-06,1.1768843363492916,124.0,1969.0,1758.0,205.0,0.51602566,0.065887354,0.3768997,0.11216643710758792
2,2,0.0011,3.519e-07,1.1851324759996855,155.0,1916.0,1811.0,174.0,0.5106016,0.078840286,0.47112462,0.13507625275282653
3,3,0.0003,4.3838e-06,1.1962559895637708,187.0,1823.0,1904.0,142.0,0.49556214,0.08943089,0.56838906,0.15454545948778345
4,4,0.0001,2.4529e-06,1.1622793888434386,159.0,1941.0,1786.0,170.0,0.51775146,0.08174807,0.4832827,0.13984168496640645
5,5,0.0008,4.9508e-06,1.2168056506376999,154.0,1837.0,1890.0,175.0,0.49087772,0.07534247,0.4680851,0.12979350737210824
6,6,0.0001,1.25328e-05,1.2108959968273456,173.0,1853.0,1874.0,156.0,0.4995069,0.084513925,0.5258359,0.14562289977412043
7,7,0.0005,4.817e-07,1.1948150335214078,144.0,1888.0,1839.0,185.0,0.5009862,0.07261725,0.43768996,0.1245674840513394
8,8,0.0013,2.788e-06,1.1802405974803827,159.0,1937.0,1790.0,170.0,0.5167653,0.081580296,0.4832827,0.13959614176811058
9,9,0.008,3.7766e-06,1.2937541435926387,154.0,1648.0,2079.0,175.0,0.4442801,0.06896552,0.4680851,0.12021857915916315
