,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0007,1.8562e-06,1.2217183754994319,212.0,6800.0,7139.0,201.0,0.488573,0.028839614,0.51331717,0.05461102737052079
1,1,0.0008,5.553e-06,1.2222723196714351,198.0,6765.0,7174.0,215.0,0.48515886,0.026858384,0.47941887,0.05086705445175333
2,2,0.0074,1.01228e-05,1.1996853076494658,200.0,6938.0,7001.0,213.0,0.49735227,0.02777392,0.4842615,0.05253480679129306
3,3,0.0001,1.8313e-06,1.2070580904300396,209.0,6987.0,6952.0,204.0,0.50139356,0.029185869,0.50605327,0.0551888035543685
4,4,0.0002,1.1767e-06,1.2494858931272457,221.0,6411.0,7528.0,192.0,0.4620959,0.02851981,0.535109,0.05415339329907123
5,5,0.0002,9.559e-07,1.2593500980964074,196.0,6440.0,7499.0,217.0,0.46237457,0.025471086,0.47457626,0.04834731516024623
6,6,0.0003,1.2454e-06,1.1892669689960969,224.0,7096.0,6843.0,189.0,0.5100334,0.031696618,0.5423729,0.059893047274673955
7,7,0.0004,4.753e-07,1.2012883913822663,214.0,7027.0,6912.0,199.0,0.504529,0.030030873,0.5181598,0.0567714564342093
8,8,0.0093,4.9861e-06,1.2406460963762724,228.0,6633.0,7306.0,185.0,0.47805184,0.03026281,0.5520581,0.05738014579531622
9,9,0.0032,1.2875e-06,1.170115813230857,210.0,7302.0,6637.0,203.0,0.5234114,0.030670367,0.5084746,0.05785124452329158
