,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0001,6.368e-07,0.9603489667941362,149.0,884.0,868.0,127.0,0.50936884,0.14650933,0.53985506,0.23047175823019214
1,1,0.0058,2.6022e-06,0.9751194562667456,129.0,880.0,872.0,147.0,0.4975345,0.12887113,0.4673913,0.2020360196464801
2,2,0.0005,8.8167e-06,0.8834218367552147,110.0,1083.0,669.0,166.0,0.5882643,0.14120668,0.39855072,0.2085308210608521
3,3,0.0059,1.9375e-06,1.0215766154802761,125.0,826.0,926.0,151.0,0.46893492,0.11893435,0.45289856,0.1883948781729465
4,4,0.0059,4.7971e-06,1.0083596675823898,162.0,796.0,956.0,114.0,0.4723866,0.1449016,0.5869565,0.23242466410099832
5,5,0.0048,9.2883e-06,1.0474942433528411,147.0,726.0,1026.0,129.0,0.4304734,0.12531969,0.5326087,0.2028985507246377
6,6,0.0054,3.679e-07,0.9791420056269718,113.0,907.0,845.0,163.0,0.5029586,0.11795407,0.40942028,0.18314424268974022
7,7,0.0003,8.07e-06,0.963064493277134,123.0,898.0,854.0,153.0,0.5034517,0.1258956,0.4456522,0.19632881220642737
8,8,0.0039,6.907e-07,0.9818725861035861,152.0,843.0,909.0,124.0,0.49063116,0.14326108,0.5507246,0.22737471858985217
9,9,0.0061,3.1808e-06,0.9761840869218875,136.0,879.0,873.0,140.0,0.5004931,0.13478692,0.49275362,0.21167315056832564
