,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0033,2.8379e-06,1.2046241851953359,225.0,6823.0,7116.0,188.0,0.4910814,0.030649776,0.5447942,0.05803456380482659
1,1,0.0009,8.2544e-06,1.207354866541349,200.0,6918.0,7021.0,213.0,0.49595875,0.027696995,0.4842615,0.052397172048323726
2,2,0.0092,4.3646e-06,1.1942246082501533,237.0,7040.0,6899.0,176.0,0.50703734,0.033211883,0.57384986,0.06278976987877825
3,3,0.0001,1.1287e-06,1.1787377657034457,177.0,7233.0,6706.0,236.0,0.5163044,0.025715532,0.42857143,0.0485197397014211
4,4,0.0037,3.873e-07,1.2255676526289718,198.0,6725.0,7214.0,215.0,0.4823718,0.026713438,0.47941887,0.05060703193938497
5,5,0.0001,1.815e-06,1.1862831941017737,211.0,7077.0,6862.0,202.0,0.5078038,0.029831754,0.5108959,0.05637189074400581
6,6,0.0038,9.441e-07,1.2194236669784937,221.0,6785.0,7154.0,192.0,0.48815495,0.029966101,0.535109,0.05675397929430518
7,7,0.0044,2.4349e-06,1.22382120291392,199.0,6854.0,7085.0,214.0,0.49142978,0.027320154,0.4818402,0.051708459602123225
8,8,0.0041,5.205e-07,1.1835149893393884,184.0,7159.0,6780.0,229.0,0.511636,0.026421597,0.44552058,0.049884775759307165
9,9,0.0052,2.3135e-05,1.2062097390492759,220.0,6924.0,7015.0,193.0,0.49777034,0.03040774,0.53268766,0.057531383991803686
