,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0002,5.0493e-06,1.2065702860171978,199.0,6842.0,7097.0,214.0,0.49059364,0.02727522,0.4818402,0.05162796921023249
1,1,0.0056,3.6503e-06,1.1828543497965887,200.0,7327.0,6612.0,213.0,0.5244565,0.029359953,0.4842615,0.05536332437173456
2,2,0.0004,9.447e-07,1.2214117447535195,230.0,6748.0,7191.0,183.0,0.48620403,0.030993128,0.55690074,0.058718407382496306
3,3,0.0013,2.19543e-05,1.2051732020500379,209.0,6949.0,6990.0,204.0,0.49874583,0.02903181,0.50605327,0.05491329501902478
4,4,0.004,2.74877e-05,1.1806323192058465,199.0,7165.0,6774.0,214.0,0.5130992,0.02853865,0.4818402,0.05388573012761342
5,5,0.0073,3.00493e-05,1.1734418471654258,199.0,7347.0,6592.0,214.0,0.5257804,0.02930349,0.4818402,0.05524708392493652
6,6,0.0033,6.5098e-06,1.2214983518307025,207.0,6731.0,7208.0,206.0,0.48341694,0.027916385,0.50121063,0.05288707304198426
7,7,0.0004,2.7491e-06,1.2086643958703065,230.0,7015.0,6924.0,183.0,0.5048077,0.032149848,0.55690074,0.06079027655495314
8,8,0.0002,7.7112e-06,1.1836546598336637,207.0,7210.0,6729.0,206.0,0.51679206,0.029844292,0.50121063,0.05633419828762676
9,9,0.0003,8.4692e-06,1.198980606519259,203.0,7022.0,6917.0,210.0,0.50341415,0.028511235,0.4915254,0.05389618857443414
