,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0082,5.472e-07,0.9692014027864505,103.0,897.0,855.0,173.0,0.49309665,0.107515655,0.3731884,0.16693678861274494
1,1,0.0005,6.3946e-06,0.9316959442236485,126.0,924.0,828.0,150.0,0.51775146,0.13207547,0.45652175,0.20487804180304187
2,2,0.003,4.3469e-06,1.0028984302129502,120.0,814.0,938.0,156.0,0.46055228,0.11342155,0.4347826,0.17991005333172996
3,3,0.0009,2.30944e-05,0.9201990488247994,145.0,954.0,798.0,131.0,0.5419132,0.15376458,0.5253623,0.23789992818938063
4,4,0.0074,2.3035e-06,1.0153562594682741,170.0,795.0,957.0,106.0,0.47583827,0.15084295,0.615942,0.24233783903429876
5,5,0.0003,3.491e-07,0.983606164272015,129.0,833.0,919.0,147.0,0.47435898,0.1230916,0.4673913,0.19486405558120048
6,6,0.0047,1.6427e-06,0.8935223787258834,123.0,1043.0,709.0,153.0,0.5749507,0.14783654,0.4456522,0.22202166436612794
7,7,0.0002,1.4012e-06,1.0147145161261926,157.0,766.0,986.0,119.0,0.4551282,0.13735783,0.56884056,0.22128259916004694
8,8,0.0016,2.59966e-05,0.9957513748071132,132.0,851.0,901.0,144.0,0.484714,0.12778315,0.47826087,0.20168065749569325
9,9,0.005,7.4686e-06,0.9981397634897476,156.0,812.0,940.0,120.0,0.47731754,0.14233577,0.5652174,0.22740526058456856
