,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0014,2.1751e-06,12.875171074500452,224.0,6521.0,7418.0,189.0,0.46996933,0.029311698,0.5423729,0.05561762585082527
1,1,0.0028,1.96953e-05,13.93361341036283,186.0,7024.0,6915.0,227.0,0.502369,0.026193494,0.4503632,0.049507584586158775
2,2,0.0004,4.3402e-06,12.220495859781902,201.0,6898.0,7041.0,212.0,0.4946349,0.027754763,0.4866828,0.05251469513940143
3,3,0.0002,5.3733e-06,12.865918330657177,206.0,6799.0,7140.0,207.0,0.48808527,0.028042473,0.49878934,0.05309962988632696
4,4,0.0021,5.536e-07,12.576458148467236,206.0,6912.0,7027.0,207.0,0.49595875,0.028480574,0.49878934,0.053884384042452056
5,5,0.0008,6.3276e-06,13.658277951754057,214.0,7057.0,6882.0,199.0,0.5066193,0.030157836,0.5181598,0.05699826393342757
6,6,0.0097,3.314e-07,14.175367306440306,185.0,7112.0,6827.0,228.0,0.5084309,0.026383342,0.4479419,0.04983164751515389
7,7,0.0003,6.449e-07,14.391626504751352,226.0,7071.0,6868.0,187.0,0.5084309,0.031857908,0.5472155,0.0602104721550883
8,8,0.0007,1.26277e-05,13.672501979730068,176.0,7052.0,6887.0,237.0,0.5036232,0.02491859,0.4261501,0.04708400361828339
9,9,0.0003,2.49883e-05,13.006648577176607,205.0,7133.0,6806.0,208.0,0.5112876,0.029239766,0.49636805,0.055226291148252324
