,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0031,2.24562e-05,13.919968531681942,240.0,10680.0,10895.0,181.0,0.4964539,0.02155366,0.5700713,0.04153686524507449
1,1,0.0004,4.1455e-06,14.715950110019781,222.0,11022.0,10553.0,199.0,0.51118386,0.020603249,0.5273159,0.039657021337259984
2,2,0.001,6.284e-07,15.658191142938076,184.0,10646.0,10929.0,237.0,0.49236226,0.016557185,0.43705463,0.03190567014156457
3,3,0.0003,2.5105e-05,13.970580418904621,224.0,10714.0,10861.0,197.0,0.49727222,0.020207487,0.5320665,0.03893620650857687
4,4,0.0004,4.661e-06,16.132541705400516,200.0,10601.0,10974.0,221.0,0.49104384,0.017898694,0.4750594,0.034497629909277155
5,5,0.0049,9.3432e-06,15.014299930670322,201.0,10988.0,10587.0,220.0,0.5086834,0.018631814,0.47743466,0.035864037977488925
6,6,0.0004,1.0235e-06,15.44437741010617,218.0,10968.0,10607.0,203.0,0.508547,0.020138567,0.51781476,0.03876934078190131
7,7,0.0001,1.77862e-05,15.886495736929087,192.0,10682.0,10893.0,229.0,0.49436262,0.017320704,0.456057,0.03337389322031337
8,8,0.0001,1.2635e-06,14.421085797823393,179.0,10782.0,10793.0,242.0,0.49831787,0.016314255,0.42517814,0.03142280286109914
9,9,0.0045,3.306e-06,14.93008070725661,213.0,10871.0,10704.0,208.0,0.5039098,0.019510854,0.50593823,0.037572763279255926
