,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0017,1.3124e-06,11.55399584158873,207.0,5210.0,5227.0,198.0,0.49963108,0.038093485,0.51111114,0.07090254771885555
1,1,0.0005,1.3349e-06,12.026024500528973,192.0,5075.0,5362.0,213.0,0.48579597,0.03456968,0.47407407,0.06444034604985033
2,2,0.0087,2.3669e-06,13.511968465951773,202.0,5154.0,5283.0,203.0,0.4940048,0.036827713,0.49876544,0.06859083709317028
3,3,0.0061,6.276e-06,12.08832398439065,187.0,5278.0,5159.0,218.0,0.5040583,0.034979425,0.4617284,0.06503217124107406
4,4,0.0002,1.25429e-05,12.114240915347368,227.0,4939.0,5498.0,178.0,0.47648036,0.039650656,0.5604938,0.07406198795799361
5,5,0.0024,1.1949e-06,11.452120145161945,232.0,5365.0,5072.0,173.0,0.51623315,0.043740574,0.5728395,0.08127518186722854
6,6,0.0005,6.447e-07,13.013696915064102,186.0,5325.0,5112.0,219.0,0.5083011,0.035107587,0.45925927,0.06522882622760916
7,7,0.0034,7.5453e-06,11.752581889812763,187.0,5127.0,5310.0,218.0,0.49013096,0.034018554,0.4617284,0.06336834929944121
8,8,0.0027,2.72722e-05,12.805366907364283,199.0,5602.0,4835.0,206.0,0.5350489,0.039531186,0.491358,0.07317521202518108
9,9,0.0003,1.51151e-05,12.40148304670285,198.0,5121.0,5316.0,207.0,0.49059215,0.035908595,0.4888889,0.06690318918170542
