,0,1,2,3,4,5,6,7,8,9,10,11
accuracy,0.0,0.004273504273504274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hamming_score,0.12900232483565816,0.12098353925277003,0.1215190199164558,0.11115936314148189,0.09170718568343003,0.09909718654062546,0.09886551817914443,0.10413943729454496,0.09013732418193798,0.09898435818709442,0.08540406309021134,0.08745962485178875
hamming_loss,0.21153846153846154,0.18058608058608058,0.15128205128205127,0.1393819855358317,0.12106036324786325,0.10603988603988604,0.100295452147304,0.09215904868078781,0.07952602952602952,0.06656213490745864,0.052234299516908216,0.03618839789052555
f1_score,0.12829796603423432,0.11504514653475835,0.10772830619089267,0.08292172451537604,0.06621851485716033,0.06271479576050612,0.06009232002542741,0.05318324652633657,0.04335624788363596,0.03196841640234417,0.0277275097020756,0.015165564934560699
recall,0.134213338122753,0.1318379215594723,0.11915123697078506,0.0964896528409471,0.07383827884770279,0.06681372312314524,0.0706978456840619,0.06068621147289662,0.04998127969180683,0.03584812066686277,0.03571337901258422,0.017688575276401507
precision,0.12850282146863787,0.10866004304859626,0.1010910559711786,0.07857693931097748,0.0653501243509295,0.06325358844192314,0.05854475951785587,0.05570194132959101,0.04399668477752565,0.030241190897744748,0.026206216427509695,0.01406026251135573
