,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0018,7.836e-07,13.845526621891903,214.0,6822.0,7117.0,199.0,0.49024525,0.029191107,0.5181598,0.05526859942868493
1,1,0.003,2.1554e-06,13.892230009421324,182.0,7357.0,6582.0,231.0,0.52529263,0.026907155,0.44067797,0.05071756983771303
2,2,0.0001,2.7721e-06,13.662563959757488,184.0,6941.0,6998.0,229.0,0.4964465,0.025619604,0.44552058,0.04845292738411374
3,3,0.0023,1.94675e-05,13.50010045369466,168.0,7378.0,6561.0,245.0,0.5257804,0.024966562,0.40677965,0.04704564330404109
4,4,0.0026,1.94626e-05,12.36615418165158,205.0,6555.0,7384.0,208.0,0.4710145,0.027012782,0.49636805,0.05123719261740831
5,5,0.0003,6.623e-06,14.348651201297075,197.0,7096.0,6843.0,216.0,0.5081522,0.027982954,0.47699758,0.05286461579255747
6,6,0.0004,4.856e-07,13.232439481295073,220.0,6728.0,7211.0,193.0,0.48411372,0.029605705,0.53268766,0.056093829452378105
7,7,0.0003,6.242e-07,13.991831559401293,238.0,6652.0,7287.0,175.0,0.48007247,0.03162791,0.5762712,0.05996473353770924
8,8,0.0002,1.1183e-06,13.67949725420047,195.0,7062.0,6877.0,218.0,0.5056438,0.02757353,0.47215497,0.05210420753542469
9,9,0.0003,1.03066e-05,12.591447047698193,224.0,6958.0,6981.0,189.0,0.50041807,0.031089522,0.5423729,0.058808083127267215
