,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0003,2.40048e-05,1.1919352060709245,205.0,7159.0,6780.0,208.0,0.5130992,0.029348604,0.49636805,0.05542038352451491
1,1,0.0028,9.0982e-06,1.1929508967277331,154.0,7079.0,6860.0,259.0,0.5039716,0.021956088,0.37288135,0.0414703102136642
2,2,0.0087,2.0897e-06,1.21117164232792,229.0,6966.0,6973.0,184.0,0.5013239,0.031796724,0.5544794,0.06014445080876715
3,3,0.0005,9.864e-07,1.2274471399111626,206.0,6746.0,7193.0,207.0,0.4843924,0.0278416,0.49878934,0.05273937552466493
4,4,0.0002,1.44614e-05,1.2358122085913634,236.0,6576.0,7363.0,177.0,0.4746377,0.031056719,0.5714286,0.058911638632508465
5,5,0.0004,4.167e-07,1.2243861387937496,234.0,6671.0,7268.0,179.0,0.4811176,0.031191682,0.56658596,0.0591282370355303
6,6,0.0014,3.462e-07,1.1555380607262635,210.0,7430.0,6509.0,203.0,0.53233,0.03125465,0.5084746,0.05888950784271587
7,7,0.0011,3.264e-07,1.204715909102024,177.0,6942.0,6997.0,236.0,0.49602842,0.024672428,0.42857143,0.046658757629037755
8,8,0.0091,1.31316e-05,1.1955928863623202,173.0,7118.0,6821.0,240.0,0.50801283,0.024735488,0.41888618,0.04671256919413982
9,9,0.0029,2.15758e-05,1.2079164859576104,208.0,6969.0,6970.0,205.0,0.5000697,0.028977431,0.50363195,0.05480173538108865
