,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0002,7.0333e-06,1.2025927091256166,191.0,6967.0,6972.0,222.0,0.49874583,0.026664805,0.46246973,0.050422385052097986
1,1,0.0022,4.964e-07,1.1955641752634294,226.0,6965.0,6974.0,187.0,0.50104517,0.03138889,0.5472155,0.05937213201184955
2,2,0.0004,1.02564e-05,1.1891488081369646,240.0,7016.0,6923.0,173.0,0.5055741,0.033505514,0.5811138,0.06335797176403547
3,3,0.0003,2.66334e-05,1.2230445819023328,172.0,6851.0,7088.0,241.0,0.48933947,0.02369146,0.4164649,0.04483253099897923
4,4,0.0001,1.69351e-05,1.2094395955403647,197.0,6941.0,6998.0,216.0,0.49735227,0.027380126,0.47699758,0.051787592734577205
5,5,0.0051,7.854e-07,1.1683188585134654,185.0,7383.0,6556.0,228.0,0.5273133,0.027444,0.4479419,0.0517193179002795
6,6,0.0002,1.4212e-05,1.22025998433431,198.0,6770.0,7169.0,215.0,0.48550725,0.026876612,0.47941887,0.05089974175407797
7,7,0.0007,5.577e-07,1.2050441442391813,230.0,6851.0,7088.0,183.0,0.49338073,0.031429354,0.55690074,0.05950071531033608
8,8,0.0001,9.71e-07,1.1893003231439836,204.0,7098.0,6841.0,209.0,0.5087793,0.028956708,0.49394673,0.05470635786671263
9,9,0.0024,6.319e-07,1.1784354937382233,161.0,7315.0,6624.0,252.0,0.520903,0.023728814,0.3898305,0.04473464802416243
