,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0049,2.89582e-05,1.171489397684733,233.0,7321.0,6618.0,180.0,0.5263378,0.034009635,0.56416464,0.06415198383291487
1,1,0.0008,1.4698e-06,1.1719696216094189,175.0,7210.0,6729.0,238.0,0.5145624,0.025347624,0.42372882,0.04783380965795877
2,2,0.0032,1.2289e-06,1.2090297753994281,244.0,6987.0,6952.0,169.0,0.5038322,0.033907726,0.59079903,0.06413457795367547
3,3,0.0034,2.15665e-05,1.225243302491995,226.0,6734.0,7205.0,187.0,0.48494983,0.030413134,0.5472155,0.05762365905235176
4,4,0.0003,1.64694e-05,1.2011287273504794,191.0,6928.0,7011.0,222.0,0.49602842,0.02652041,0.46246973,0.05016414920331116
5,5,0.0003,1.96523e-05,1.2140771486820319,210.0,6940.0,6999.0,203.0,0.4981884,0.029130254,0.5084746,0.05510364376103233
6,6,0.0095,2.35954e-05,1.1921521975443914,193.0,7034.0,6905.0,220.0,0.5035535,0.027190758,0.46731234,0.05139129497365419
7,7,0.0019,4.763e-07,1.2081556503589337,205.0,6869.0,7070.0,208.0,0.49289298,0.028178694,0.49636805,0.05332986276585905
8,8,0.0002,5.63e-07,1.2353718769855988,226.0,6649.0,7290.0,187.0,0.4790273,0.030069185,0.5472155,0.057005925517514815
9,9,0.0001,2.0894e-06,1.189332161194239,179.0,7177.0,6762.0,234.0,0.51254183,0.025788791,0.43341404,0.04868099007092935
