,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0003,1.0334e-06,7.625360855689416,167.0,1718.0,1472.0,153.0,0.537037,0.1018914,0.521875,0.17049515894026065
1,1,0.0006,3.3901e-06,7.155914111015124,189.0,1398.0,1792.0,131.0,0.45213675,0.09540636,0.590625,0.16427640660535256
2,2,0.0054,3.229e-06,7.987684690035307,152.0,1750.0,1440.0,168.0,0.54188037,0.09547739,0.475,0.15899582092696057
3,3,0.0069,1.74328e-05,7.352667197203025,139.0,1470.0,1720.0,181.0,0.45840457,0.07477138,0.434375,0.12758144728337747
4,4,0.0001,9.9106e-06,7.859522892878606,166.0,1750.0,1440.0,154.0,0.54586893,0.10336239,0.51875,0.17237798201721247
5,5,0.0002,1.4948e-06,7.761119060027293,133.0,1517.0,1673.0,187.0,0.47008547,0.07364341,0.415625,0.12511759063280511
6,6,0.0005,1.8342e-06,7.704381380325708,169.0,1580.0,1610.0,151.0,0.4982906,0.09499719,0.528125,0.1610290618508923
7,7,0.0008,1.15465e-05,7.5238854090372715,165.0,1578.0,1612.0,155.0,0.4965812,0.09285312,0.515625,0.15736766093269292
8,8,0.0034,1.9525e-06,7.200214483799079,206.0,1684.0,1506.0,114.0,0.53846157,0.1203271,0.64375,0.2027558982944729
9,9,0.0017,4.5592e-06,7.516721847729805,173.0,1618.0,1572.0,147.0,0.5102564,0.0991404,0.540625,0.16755446881077363
