,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0008,3.7025e-06,12.494726083217524,221.0,7179.0,6760.0,192.0,0.5156076,0.031657357,0.535109,0.05977820086128992
1,1,0.0017,1.41214e-05,12.885148513011444,178.0,7028.0,6911.0,235.0,0.5020903,0.025109325,0.43099272,0.04745401112567134
2,2,0.0009,3.427e-06,13.864694644243288,201.0,6810.0,7129.0,212.0,0.48850334,0.027421555,0.4866828,0.05191785967694812
3,3,0.003,7.487e-07,13.316407032502003,162.0,6823.0,7116.0,251.0,0.48669174,0.022258863,0.39225182,0.04212716330892889
4,4,0.0008,3.1734e-06,13.348728717901768,205.0,7390.0,6549.0,208.0,0.52919453,0.030352384,0.49636805,0.05720664676942214
5,5,0.0024,7.7526e-06,14.676223803789187,231.0,6907.0,7032.0,182.0,0.49735227,0.03180504,0.55932206,0.06018759628844744
6,6,0.0002,2.1808e-06,13.316357001280172,206.0,7040.0,6899.0,207.0,0.5048774,0.028993666,0.49878934,0.05480180508044853
7,7,0.0043,1.61004e-05,14.747739645150991,203.0,7150.0,6789.0,210.0,0.5123328,0.02903318,0.4915254,0.054827817785810175
8,8,0.0004,4.9428e-06,13.37250264485677,200.0,6702.0,7237.0,213.0,0.48090857,0.026892563,0.4842615,0.05095541586955391
9,9,0.0022,3.2044e-06,12.648171082521097,214.0,7031.0,6908.0,199.0,0.5048077,0.030047739,0.5181598,0.0568015936249782
