,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0003,4.2725e-06,13.223280735504932,231.0,7023.0,6916.0,182.0,0.5054348,0.032321252,0.55932206,0.06111110873242819
1,1,0.0011,1.502e-06,13.132715127406977,212.0,7126.0,6813.0,201.0,0.5112876,0.030177936,0.51331717,0.05700456826822002
2,2,0.007,1.00034e-05,14.743537022517277,199.0,6960.0,6979.0,214.0,0.4988155,0.0277236,0.4818402,0.05243050714218706
3,3,0.0001,2.48217e-05,12.281239827473957,208.0,7042.0,6897.0,205.0,0.5051561,0.029275158,0.50363195,0.0553338648727426
4,4,0.0004,7.2923e-06,13.976388588929789,210.0,6742.0,7197.0,203.0,0.4843924,0.02835156,0.5084746,0.05370844449443332
5,5,0.0011,1.99431e-05,13.231264505630884,196.0,7222.0,6717.0,217.0,0.51686174,0.02835238,0.47457626,0.05350805790222076
6,6,0.0001,3.1211e-06,13.300680551773462,223.0,6850.0,7089.0,190.0,0.4928233,0.030497812,0.53995156,0.057734627010019905
7,7,0.0015,4.8315e-06,13.789675101255758,208.0,7155.0,6784.0,205.0,0.5130295,0.029748283,0.50363195,0.056178260706800535
8,8,0.004,6.001e-07,12.904484822199894,217.0,6623.0,7316.0,196.0,0.47658864,0.028806584,0.5254237,0.05461867545860645
9,9,0.0003,2.3975e-05,13.045539513612406,226.0,7044.0,6895.0,187.0,0.5065496,0.031737115,0.5472155,0.05999469485534807
