,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0022,3.4344e-06,1.1967902244665682,202.0,7034.0,6905.0,211.0,0.5041806,0.028422682,0.48910412,0.0537234043165809
1,1,0.0009,9.4312e-06,1.1999035309522579,215.0,7077.0,6862.0,198.0,0.5080825,0.030380104,0.5205811,0.05740987463104186
2,2,0.0021,2.82218e-05,1.2172847374891624,235.0,6844.0,7095.0,178.0,0.49324137,0.032060027,0.5690073,0.06069998758458251
3,3,0.0019,9.1384e-06,1.2235466944865692,204.0,6716.0,7223.0,209.0,0.48216277,0.02746735,0.49394673,0.0520408158745259
4,4,0.003,2.7477e-06,1.2098525426326654,230.0,6969.0,6970.0,183.0,0.5016026,0.031944446,0.55690074,0.06042296210121829
5,5,0.0069,2.27312e-05,1.1595065410320575,158.0,7403.0,6536.0,255.0,0.52682555,0.023603227,0.38256657,0.044463205373152154
6,6,0.001,9.43e-06,1.232088009516398,220.0,6660.0,7279.0,193.0,0.4793757,0.029337244,0.53268766,0.0556117262914731
7,7,0.0011,2.53298e-05,1.1964302460352578,231.0,7083.0,6856.0,182.0,0.50961536,0.032594893,0.55932206,0.061600002225417914
8,8,0.001,1.2476e-06,1.1828415577228253,213.0,7127.0,6812.0,200.0,0.511427,0.030320285,0.5157385,0.05727346178170762
9,9,0.0002,2.6772e-06,1.195864552106613,177.0,7150.0,6789.0,236.0,0.5105212,0.02540913,0.42857143,0.04797397896417398
