,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0016,1.6794e-06,12.531306486863356,237.0,5555.0,4882.0,168.0,0.5342188,0.046298105,0.58518517,0.08580739086043544
1,1,0.0001,2.73361e-05,13.958528958834135,209.0,5263.0,5174.0,196.0,0.50470394,0.038825933,0.5160494,0.07221838479587482
2,2,0.0022,7.11e-07,11.828479253328764,208.0,5252.0,5185.0,197.0,0.50359714,0.038568515,0.51358026,0.07174888128366769
3,3,0.0002,9.783e-07,11.643542632078512,217.0,5198.0,5239.0,188.0,0.4994466,0.039772727,0.5358025,0.07404879330609794
4,4,0.0036,4.167e-07,12.427465927906525,204.0,5057.0,5380.0,201.0,0.48524258,0.03653295,0.5037037,0.0681248963581738
5,5,0.0001,3.333e-07,11.778453337840546,204.0,5492.0,4945.0,201.0,0.52536434,0.039619345,0.5037037,0.07346057621084559
6,6,0.003,1.2472e-05,11.22573114052797,212.0,5198.0,5239.0,193.0,0.49898544,0.038891945,0.5234568,0.07240436499637984
7,7,0.0034,2.79564e-05,11.726172985174717,224.0,5363.0,5074.0,181.0,0.5153108,0.042280104,0.5530864,0.07855514696165386
8,8,0.004,1.3778e-06,13.173692214183319,185.0,5152.0,5285.0,220.0,0.49225235,0.03382084,0.45679012,0.06297872631873849
9,9,0.0002,1.17983e-05,13.249204488900991,207.0,5556.0,4881.0,198.0,0.53154397,0.040683962,0.51111114,0.07536864901930157
