,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0022,9.573e-07,13.239078472822142,195.0,6996.0,6943.0,218.0,0.50104517,0.027318576,0.47215497,0.05164878820440953
1,1,0.0002,3.314e-07,11.616775928399502,222.0,6690.0,7249.0,191.0,0.48160535,0.029714897,0.53753024,0.05631658886385478
2,2,0.0026,3.125e-07,14.203994261912811,198.0,6853.0,7086.0,215.0,0.49129042,0.027182866,0.47941887,0.05144861449682076
3,3,0.0055,1.06377e-05,13.501107142521786,182.0,7179.0,6760.0,231.0,0.51289016,0.026217228,0.44067797,0.04949014141918857
4,4,0.0002,1.082e-06,15.361715218959711,164.0,7227.0,6712.0,249.0,0.5149805,0.023851076,0.39709443,0.04499931573220513
5,5,0.0003,4.106e-07,12.274027751042293,203.0,6751.0,7188.0,210.0,0.48453176,0.027465837,0.4915254,0.05202460458713152
6,6,0.0011,5.96e-07,13.337818879347582,198.0,7035.0,6904.0,215.0,0.5039716,0.027879471,0.47941887,0.052694611912931115
7,7,0.0076,5.3852e-06,12.649381686479616,234.0,7160.0,6779.0,179.0,0.5151895,0.033366606,0.56658596,0.06302181781910428
8,8,0.0001,4.109e-07,13.120008713159805,198.0,7092.0,6847.0,215.0,0.50794315,0.02810504,0.47941887,0.05309734753614807
9,9,0.0001,3.4377e-06,11.596539815266926,224.0,7231.0,6708.0,189.0,0.5194398,0.032313906,0.5423729,0.06099387718526011
