,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0005,6.6463e-06,13.163505554199219,230.0,6821.0,7118.0,183.0,0.49129042,0.031301033,0.55690074,0.059270711184035325
1,1,0.0005,3.226e-07,14.451738259731195,204.0,7300.0,6639.0,209.0,0.522854,0.029811487,0.49394673,0.056229327186517214
2,2,0.0041,1.7387e-06,14.030391986553486,170.0,7159.0,6780.0,243.0,0.5106605,0.024460431,0.4116223,0.04617682850404046
3,3,0.0001,2.6933e-06,13.88063489473783,200.0,7219.0,6720.0,213.0,0.5169314,0.028901733,0.4842615,0.05454793226652896
4,4,0.0001,4.9786e-06,13.63367320329715,227.0,7162.0,6777.0,186.0,0.51484114,0.03241005,0.5496368,0.06121073718974412
5,5,0.0024,3.105e-07,12.24879609621488,221.0,7074.0,6865.0,192.0,0.50829154,0.031188259,0.535109,0.05894119562049496
6,6,0.0003,7.9104e-06,13.442493292001577,195.0,7179.0,6760.0,218.0,0.513796,0.028037382,0.47215497,0.052931595860738444
7,7,0.0031,3.835e-07,13.376577915289463,193.0,6848.0,7091.0,220.0,0.49059364,0.02649643,0.46731234,0.05014940728652022
8,8,0.0002,4.5938e-06,13.09218377333421,185.0,6845.0,7094.0,228.0,0.48982722,0.025415579,0.4479419,0.048101923121357915
9,9,0.0007,4.944e-07,13.33956997211163,197.0,7281.0,6658.0,216.0,0.52104235,0.028738147,0.47699758,0.054210231385678785
