,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0008,6.2166e-06,1.1924437620700934,229.0,11090.0,10485.0,192.0,0.51459354,0.021373903,0.543943,0.041131565672168025
1,1,0.0004,1.2879e-06,1.213044401926872,220.0,10631.0,10944.0,201.0,0.49331698,0.019706199,0.5225653,0.03798014941734304
2,2,0.0009,1.2951e-06,1.2074973797186828,209.0,10822.0,10753.0,212.0,0.50150025,0.019065864,0.49643704,0.03672142670161911
3,3,0.0006,7.5e-07,1.1983001629511514,242.0,10832.0,10743.0,179.0,0.50345516,0.02203004,0.5748218,0.042433806072853755
4,4,0.0026,4.291e-07,1.1985192390588613,207.0,10905.0,10670.0,214.0,0.50518274,0.019030983,0.49168646,0.036643652351420336
5,5,0.0014,2.37293e-05,1.1988240694388366,218.0,10810.0,10765.0,203.0,0.5013639,0.019848857,0.51781476,0.03823219757576604
6,6,0.0013,5.609e-06,1.2058592362281604,234.0,10762.0,10813.0,187.0,0.49990907,0.021182222,0.55581945,0.04080920893195194
7,7,0.0015,4.9538e-06,1.207755969120906,197.0,10619.0,10956.0,224.0,0.49172577,0.017663408,0.4679335,0.03404181628016177
8,8,0.0031,5.053e-07,1.2421548030315301,218.0,10268.0,11307.0,203.0,0.47672305,0.018915402,0.51781476,0.036497571499898164
9,9,0.0002,3.498e-07,1.2263944943745932,215.0,10478.0,11097.0,206.0,0.48613384,0.019006364,0.51068884,0.03664876593527194
