,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0009,2.0106e-06,10.842388128622984,184.0,2774.0,3172.0,188.0,0.46818614,0.054827176,0.49462366,0.09871245289916585
1,1,0.0008,2.3453e-06,11.52090776883639,198.0,2800.0,3146.0,174.0,0.47451726,0.059210528,0.5322581,0.1065661978694971
2,2,0.0003,5.3293e-06,10.578430224687624,166.0,3248.0,2698.0,206.0,0.54036087,0.057960894,0.44623655,0.10259580325354127
3,3,0.0001,4.8608e-06,10.701482772827148,169.0,3011.0,2935.0,203.0,0.50332385,0.054445878,0.4543011,0.09723820313102274
4,4,0.0047,2.21297e-05,11.31314478165064,178.0,2825.0,3121.0,194.0,0.47530866,0.053955745,0.4784946,0.09697630060780014
5,5,0.0013,6.4825e-06,12.263139137854944,191.0,2881.0,3065.0,181.0,0.4862298,0.058660932,0.51344085,0.10529216838442325
6,6,0.0005,1.9849e-06,11.296791394551594,217.0,2911.0,3035.0,155.0,0.49509338,0.06672817,0.5833333,0.11975716705564952
7,7,0.0033,7.845e-07,11.26249650808481,194.0,2810.0,3136.0,178.0,0.4754669,0.058258258,0.52150536,0.10480821761975832
8,8,0.0001,6.918e-07,11.184431883004995,177.0,3196.0,2750.0,195.0,0.5338715,0.06047147,0.47580644,0.10730524604740338
9,9,0.004,6.06e-07,11.543299772800543,190.0,3116.0,2830.0,182.0,0.52326685,0.06291391,0.5107527,0.11202831193384237
