,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0006,1.2556e-06,12.558865351554674,215.0,6731.0,7208.0,198.0,0.48397437,0.028964031,0.5205811,0.05487493720063194
1,1,0.0016,8.495e-06,11.878704535655487,209.0,6810.0,7129.0,204.0,0.48906076,0.028481875,0.50605327,0.053928521170578274
2,2,0.0053,9.614e-07,11.494160774426582,276.0,6776.0,7163.0,137.0,0.4913601,0.03710176,0.6682809,0.07030056111202324
3,3,0.0008,3.2816e-06,13.447572219066132,200.0,7260.0,6679.0,213.0,0.5197882,0.029073993,0.4842615,0.054854633891064
4,4,0.0014,2.9556e-06,13.850247749915491,220.0,6774.0,7165.0,193.0,0.48731884,0.029790115,0.53268766,0.056424722027388276
5,5,0.0022,2.4353e-06,12.785904762072441,216.0,7176.0,6763.0,197.0,0.5150502,0.030949993,0.52300245,0.05844155983894605
6,6,0.0006,2.14208e-05,12.668158555642153,198.0,6846.0,7093.0,215.0,0.49080268,0.027156768,0.47941887,0.05140187001797521
7,7,0.0003,1.14733e-05,14.647474044408554,202.0,7004.0,6935.0,211.0,0.5020903,0.028303208,0.48910412,0.053509930990230575
8,8,0.004,7.9148e-06,13.89400384364984,180.0,7019.0,6920.0,233.0,0.5016026,0.025352113,0.43583536,0.04791694238224985
9,9,0.0004,1.6957e-06,14.480428891304213,207.0,7042.0,6897.0,206.0,0.5050864,0.029138513,0.50121063,0.0550751615683549
