,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0015,1.64837e-05,12.384372368837015,196.0,3760.0,4429.0,195.0,0.46107227,0.042378377,0.50127876,0.07814992002568125
1,1,0.0003,3.111e-06,12.961346063858423,155.0,4063.0,4126.0,236.0,0.49160838,0.036206495,0.39641944,0.06635274494563675
2,2,0.0002,2.9364e-06,12.741440650744316,170.0,4202.0,3987.0,221.0,0.5095571,0.040894877,0.4347826,0.07475813677351674
3,3,0.0002,1.63911e-05,13.359335336929712,183.0,4050.0,4139.0,208.0,0.49335665,0.042341508,0.4680307,0.07765753784616283
4,4,0.0018,6.193e-07,12.724737803141277,174.0,4325.0,3864.0,217.0,0.524359,0.043090638,0.44501278,0.07857304201304272
5,5,0.0001,9.9984e-06,11.759828078441132,162.0,4037.0,4152.0,229.0,0.48939395,0.037552156,0.41432226,0.06886291137893903
6,6,0.0002,3.982e-06,11.56974127353766,195.0,4180.0,4009.0,196.0,0.50990677,0.046384394,0.49872124,0.08487486270352546
7,7,0.0028,1.66997e-05,12.0846830759293,176.0,4295.0,3894.0,215.0,0.5210956,0.043243244,0.45012787,0.07890607690053174
8,8,0.0011,4.38e-07,12.49757255652012,178.0,4362.0,3827.0,213.0,0.52913755,0.044444446,0.45524296,0.08098271057911302
9,9,0.0008,5.8852e-06,12.162079860002565,166.0,4182.0,4007.0,225.0,0.5067599,0.039779536,0.42455244,0.07274320883756741
