,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0057,2.69078e-05,13.883197099734575,181.0,6899.0,7040.0,232.0,0.49331105,0.02506578,0.43825665,0.04741943953248447
1,1,0.0004,4.0523e-06,14.759741073999649,181.0,7317.0,6622.0,232.0,0.5224359,0.02660591,0.43825665,0.050166300449173654
2,2,0.0007,1.70332e-05,12.858451549823467,215.0,6656.0,7283.0,198.0,0.47874862,0.028674314,0.5205811,0.054354696842976384
3,3,0.0016,5.374e-07,14.494615016839443,206.0,7326.0,6613.0,207.0,0.5248049,0.030209709,0.49878934,0.0569690288233492
4,4,0.0001,3.0907e-06,13.212331478412334,199.0,7320.0,6619.0,214.0,0.5238991,0.029187445,0.4818402,0.055040797523006904
5,5,0.008,2.4024e-06,13.014177518013197,203.0,7371.0,6568.0,210.0,0.5277313,0.029980801,0.4915254,0.05651447961362476
6,6,0.0001,2.3147e-06,13.90573389102251,221.0,7091.0,6848.0,192.0,0.509476,0.031263262,0.535109,0.059075110632856774
7,7,0.0078,5.0115e-06,12.951408043885843,220.0,7004.0,6935.0,193.0,0.5033445,0.030747728,0.53268766,0.058139535191243895
8,8,0.0008,7.148e-07,14.005803915170523,188.0,7061.0,6878.0,225.0,0.5050864,0.026606284,0.4552058,0.05027410196159061
9,9,0.0006,1.61332e-05,14.36360750442896,185.0,7215.0,6724.0,228.0,0.5156076,0.026776668,0.4479419,0.05053264152630136
