,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0002,1.0994e-06,1.213835236353752,144.0,1265.0,1165.0,156.0,0.5161172,0.110007636,0.48,0.17899316929470935
1,1,0.0004,9.5269e-06,1.0856887896855674,166.0,1418.0,1012.0,134.0,0.5802198,0.14091681,0.55333334,0.22462787350339147
2,2,0.0052,7.871e-07,1.2051395636338456,149.0,1233.0,1197.0,151.0,0.50622714,0.110698365,0.49666667,0.18104496474644388
3,3,0.0003,6.082e-07,1.144530054850456,118.0,1394.0,1036.0,182.0,0.5538462,0.102253035,0.39333335,0.16231085890293653
4,4,0.0003,1.6137e-06,1.2155190522854145,173.0,1138.0,1292.0,127.0,0.48021978,0.11808874,0.57666665,0.19603399896414406
5,5,0.002,6.601e-07,1.3187600893852038,162.0,1056.0,1374.0,138.0,0.44615385,0.10546875,0.54,0.17647059298825238
6,6,0.0037,1.48632e-05,1.1411812794514191,148.0,1266.0,1164.0,152.0,0.51794875,0.112804875,0.49333334,0.18362282030485444
7,7,0.0073,3.02456e-05,1.2155615977751904,130.0,1201.0,1229.0,170.0,0.4875458,0.09565857,0.43333334,0.1567209007717398
8,8,0.0097,7.821e-07,1.196332362981943,109.0,1268.0,1162.0,191.0,0.5043956,0.085759245,0.36333334,0.13876511235249317
9,9,0.0002,8.687e-07,1.2260883374091907,119.0,1268.0,1162.0,181.0,0.5080586,0.09289618,0.39666668,0.1505376299902283
