,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0009,3.0761e-05,12.927979787190754,193.0,7010.0,6929.0,220.0,0.50188124,0.027099129,0.46731234,0.05122760386929333
1,1,0.0004,2.6936e-06,13.716596163236177,200.0,7215.0,6724.0,213.0,0.5166527,0.028885037,0.4842615,0.054518198328061825
2,2,0.0029,1.62e-05,13.604732415614984,187.0,7089.0,6850.0,226.0,0.50696766,0.026573824,0.4527845,0.0502013393621239
3,3,0.0003,1.67301e-05,12.42824141184489,200.0,6767.0,7172.0,213.0,0.48543757,0.02712968,0.4842615,0.051380865284647984
4,4,0.0001,4.549e-06,14.262439825595953,212.0,7044.0,6895.0,201.0,0.5055741,0.029829746,0.51331717,0.05638298226950627
5,5,0.0002,4.8048e-06,12.78596540597769,218.0,6669.0,7270.0,195.0,0.47986344,0.029113248,0.527845,0.05518289121636727
6,6,0.0002,3.802e-07,12.028009072328226,227.0,6599.0,7340.0,186.0,0.47561315,0.029998679,0.5496368,0.056892232013243844
7,7,0.0072,4.6533e-06,13.313159551375952,231.0,7171.0,6768.0,182.0,0.51574695,0.033004716,0.55932206,0.06233136008575114
8,8,0.0032,4.8604e-06,13.055430534558418,228.0,6583.0,7356.0,185.0,0.474568,0.030063292,0.5520581,0.057021387718433125
9,9,0.0067,1.2691e-06,13.046794842451048,187.0,7229.0,6710.0,226.0,0.5167224,0.027113238,0.4527845,0.051162791311467344
