,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0011,7.019e-07,14.620410185593824,202.0,7111.0,6828.0,211.0,0.5095457,0.028733997,0.48910412,0.05427918881725143
1,1,0.0003,1.28747e-05,12.44049602899796,216.0,6794.0,7145.0,197.0,0.48843366,0.02934384,0.52300245,0.05556984786496098
2,2,0.0005,2.2018e-06,12.840126477755033,198.0,6670.0,7269.0,215.0,0.4785396,0.026516674,0.47941887,0.05025380852690621
3,3,0.0004,1.04945e-05,11.714414889995869,240.0,6954.0,6985.0,173.0,0.5012542,0.033217993,0.5811138,0.06284367557384817
4,4,0.0009,4.1735e-06,13.766815381172377,228.0,6858.0,7081.0,185.0,0.49372908,0.031194419,0.5520581,0.059052060099205404
5,5,0.0026,7.256e-07,13.71914169115898,197.0,7005.0,6934.0,216.0,0.5018116,0.027625859,0.47699758,0.05222693663585543
6,6,0.0059,3.6426e-06,14.06886448004307,185.0,7024.0,6915.0,228.0,0.5022993,0.026056338,0.4479419,0.049247969567818205
7,7,0.0002,3.0757e-06,13.456703675098908,208.0,7233.0,6706.0,205.0,0.5184643,0.030083887,0.50363195,0.056776303607688226
8,8,0.0003,1.2444e-06,13.225338079990484,193.0,7022.0,6917.0,220.0,0.5027174,0.027144866,0.46731234,0.051309314390234215
9,9,0.0069,3.02586e-05,13.711984194242037,213.0,6834.0,7105.0,200.0,0.4910117,0.029106313,0.5157385,0.05510283348752907
