,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0058,5.6774e-06,14.752958053197617,192.0,10598.0,10977.0,229.0,0.49054372,0.017190438,0.456057,0.03313200992043288
1,1,0.0002,2.8323e-06,15.139018670106546,198.0,10782.0,10793.0,223.0,0.49918166,0.01801474,0.47030878,0.03470031631173523
2,2,0.0008,6.2809e-06,14.348478366167116,239.0,11016.0,10559.0,182.0,0.51168394,0.022133728,0.567696,0.042606293011105835
3,3,0.0058,1.1925e-06,14.494771174895458,216.0,11259.0,10316.0,205.0,0.5216858,0.020508924,0.51306415,0.03944124502017511
4,4,0.0009,1.3385e-06,14.86984463227101,216.0,10615.0,10960.0,205.0,0.4924077,0.01932713,0.51306415,0.03725101720849306
5,5,0.0006,1.3602e-06,16.308269549638798,194.0,11366.0,10209.0,227.0,0.5255501,0.018648466,0.4608076,0.0358462639816468
6,6,0.0001,8.3519e-06,14.343513146424906,220.0,10949.0,10626.0,201.0,0.5077741,0.020283977,0.5225653,0.03905209991765029
7,7,0.0002,3.726e-06,15.458152673183344,186.0,11006.0,10569.0,235.0,0.50881976,0.017294282,0.4418052,0.033285612483181404
8,8,0.003,8.828e-07,15.483591275337416,223.0,10740.0,10835.0,198.0,0.4984088,0.020166395,0.5296912,0.03885355872252599
9,9,0.0002,9.1702e-06,13.359088213015825,228.0,11216.0,10359.0,193.0,0.5202764,0.021535845,0.5415677,0.041424417373834455
