,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0029,3.612e-07,0.9999989699094723,115.0,814.0,938.0,161.0,0.4580868,0.10921177,0.41666666,0.17306245222592073
1,1,0.0002,5.667e-07,1.0100727662062035,148.0,757.0,995.0,128.0,0.44625247,0.12948382,0.5362319,0.20859761733878562
2,2,0.0057,7.3626e-06,1.0267228652269411,122.0,822.0,930.0,154.0,0.46548325,0.11596958,0.442029,0.18373494378082184
3,3,0.0001,2.50037e-05,0.9562867574202709,110.0,952.0,800.0,166.0,0.52366865,0.12087912,0.39855072,0.1854974596042245
4,4,0.0002,3.9002e-06,0.982756645251543,134.0,853.0,899.0,142.0,0.48668638,0.12971926,0.48550725,0.2047364274484227
5,5,0.0029,4.9568e-06,0.9484184093964405,139.0,918.0,834.0,137.0,0.52120316,0.14285715,0.5036232,0.22257807846846897
6,6,0.0018,4.3686e-06,1.0058104991912842,163.0,791.0,961.0,113.0,0.4704142,0.14501779,0.5905797,0.23285712387323257
7,7,0.0036,4.041e-07,0.9330024321873983,126.0,968.0,784.0,150.0,0.5394477,0.13846155,0.45652175,0.21247892365612542
8,8,0.0077,1.80834e-05,1.0334889858196945,138.0,739.0,1013.0,138.0,0.43244576,0.11989574,0.5,0.19341274744293938
9,9,0.0001,7.581e-07,0.9985514940359654,159.0,768.0,984.0,117.0,0.4571006,0.13910761,0.57608694,0.22410147317595655
