,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0002,1.2953e-06,0.9837430257063646,118.0,859.0,893.0,158.0,0.48175544,0.116716124,0.42753622,0.18337219072221683
1,1,0.001,1.2636e-06,0.9744268961441822,118.0,931.0,821.0,158.0,0.5172584,0.1256656,0.42753622,0.1942386996661849
2,2,0.0003,1.7133e-06,0.9882490604351729,107.0,880.0,872.0,169.0,0.48668638,0.1092952,0.38768116,0.17051792065356666
3,3,0.002,1.85498e-05,0.9628197321524987,129.0,873.0,879.0,147.0,0.49408284,0.1279762,0.4673913,0.2009345845853011
4,4,0.0004,1.41446e-05,0.9701811350308932,125.0,895.0,857.0,151.0,0.5029586,0.12729125,0.45289856,0.1987281397004511
5,5,0.0003,5.0091e-06,0.9474393648978992,149.0,909.0,843.0,127.0,0.52169627,0.15020162,0.53985506,0.23501578097696946
6,6,0.0003,6.375e-07,0.9356639324090419,121.0,984.0,768.0,155.0,0.5448718,0.13610798,0.4384058,0.20772531830398613
7,7,0.0007,1.973e-06,0.9723309523020035,173.0,851.0,901.0,103.0,0.504931,0.16108008,0.6268116,0.2562963034971327
8,8,0.0029,9.2678e-06,0.9814438911584707,140.0,829.0,923.0,136.0,0.47781065,0.13170272,0.5072464,0.20911126778918276
9,9,0.0001,1.68176e-05,1.0016734019303932,144.0,789.0,963.0,132.0,0.46005917,0.1300813,0.5217391,0.2082429415790365
