,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0005,3.182e-07,1.1753417070095356,190.0,3441.0,3357.0,188.0,0.5059922,0.053566393,0.5026455,0.09681528511404208
1,1,0.0002,6.942e-07,1.1684486743731377,200.0,3549.0,3249.0,178.0,0.5224359,0.057987824,0.52910054,0.10452051598890039
2,2,0.0019,7.111e-07,1.2141589231980152,209.0,3246.0,3552.0,169.0,0.481466,0.055570327,0.55291003,0.10099058211277818
3,3,0.0071,1.9387e-06,1.2052802764452422,172.0,3422.0,3376.0,206.0,0.50083613,0.048478015,0.45502645,0.08762098984741228
4,4,0.0022,1.1083e-06,1.2266391546298296,206.0,3218.0,3580.0,172.0,0.47714603,0.054410987,0.54497355,0.0989433215718689
5,5,0.0006,1.6873e-05,1.1754683959178436,182.0,3592.0,3206.0,196.0,0.52591974,0.053719006,0.4814815,0.09665427605033604
6,6,0.0032,7.5351e-06,1.1760176970408514,179.0,3548.0,3250.0,199.0,0.51937014,0.052201807,0.47354499,0.09403729017224288
7,7,0.0001,1.2869e-06,1.2285808019148998,170.0,3282.0,3516.0,208.0,0.48104793,0.046120457,0.44973546,0.08366141690874065
8,8,0.0047,1.7157e-06,1.2219857772191367,177.0,3368.0,3430.0,201.0,0.4940078,0.04907125,0.46825397,0.08883311939462239
9,9,0.0024,1.9225e-06,1.1935894580987783,194.0,3415.0,3383.0,184.0,0.5029264,0.05423539,0.5132275,0.09810366198103282
